PPM_35,mag_35,PPM_78,mag_78,PPM_97,mag_97,PPM_144,mag_144,PPM_288,mag_288
10.9506,17493.3,10.9514,3963.08,10.9344,537283,10.9563,5619.03,10.9612,122696
10.9441,17154.5,10.9449,3898.05,10.9279,538400,10.9498,6174.21,10.9547,122640
10.9376,16997.1,10.9384,4708.56,10.9214,536751,10.9433,5885.23,10.9482,119050
10.9311,16792.9,10.9319,4833.63,10.9148,536357,10.9368,5872.49,10.9417,120470
10.9246,16988.1,10.9254,4965.68,10.9083,534684,10.9303,5789.09,10.9352,121699
10.9181,18063.1,10.9189,3814.66,10.9018,533776,10.9238,6276.22,10.9287,121425
10.9116,17080.9,10.9124,3310.59,10.8953,533467,10.9173,3625.15,10.9222,122372
10.9051,16242.4,10.9059,4497.52,10.8888,532765,10.9108,5921.54,10.9157,121398
10.8986,16400.8,10.8994,3405.13,10.8823,530187,10.9043,6550.41,10.9092,120093
10.8921,17152.4,10.8929,3310.84,10.8758,527157,10.8978,5918.31,10.9026,119294
10.8856,17062.4,10.8864,3608.74,10.8693,526762,10.8913,4770.62,10.8961,120174
10.8791,17952.6,10.8799,3666.89,10.8628,524328,10.8847,5185.51,10.8896,120737
10.8725,16378.4,10.8734,4830.26,10.8563,525338,10.8782,6058.26,10.8831,119876
10.866,16574.5,10.8669,3640.54,10.8498,523699,10.8717,4190.39,10.8766,119739
10.8595,16463.1,10.8603,3016.42,10.8433,519950,10.8652,4980.45,10.8701,119318
10.853,17451.9,10.8538,3556.84,10.8368,521559,10.8587,5650.13,10.8636,117764
10.8465,17214.9,10.8473,3472.48,10.8303,520895,10.8522,4495.38,10.8571,117823
10.84,16426.1,10.8408,4056.32,10.8237,518765,10.8457,5298.06,10.8506,118904
10.8335,17099.2,10.8343,3647.84,10.8172,519706,10.8392,8598.92,10.8441,118077
10.827,18376.2,10.8278,4347.56,10.8107,517650,10.8327,6012.23,10.8376,117921
10.8205,16000.9,10.8213,3961.94,10.8042,517230,10.8262,6514.99,10.8311,117062
10.814,17946.6,10.8148,5157.79,10.7977,515416,10.8197,5709.98,10.8246,116974
10.8075,16650,10.8083,3110.05,10.7912,514381,10.8132,4090.83,10.8181,116509
10.801,15845.1,10.8018,4145.19,10.7847,511783,10.8067,5478.77,10.8115,116513
10.7945,14979.6,10.7953,4570.69,10.7782,510454,10.8002,7125.11,10.805,116933
10.788,15862.1,10.7888,3589.18,10.7717,510010,10.7937,7563.22,10.7985,115749
10.7815,17165.3,10.7823,4955.19,10.7652,509868,10.7871,4299.63,10.792,116194
10.7749,15074.3,10.7758,4752.38,10.7587,508293,10.7806,6893.59,10.7855,116827
10.7684,15657.1,10.7693,4474.64,10.7522,508392,10.7741,7012.18,10.779,115975
10.7619,17795.6,10.7627,3080.09,10.7457,507202,10.7676,6503.68,10.7725,114464
10.7554,16280.1,10.7562,4567.18,10.7392,505298,10.7611,5998.96,10.766,115217
10.7489,17475.7,10.7497,4616.48,10.7327,503574,10.7546,6083.75,10.7595,114611
10.7424,17737.9,10.7432,2445.74,10.7261,501849,10.7481,6260.27,10.753,113818
10.7359,16081.6,10.7367,3964.44,10.7196,501165,10.7416,5097.93,10.7465,114497
10.7294,16259.3,10.7302,3245.93,10.7131,502806,10.7351,4304.43,10.74,113108
10.7229,16253.8,10.7237,2609.89,10.7066,500071,10.7286,6631.56,10.7335,114914
10.7164,16216.4,10.7172,2502.03,10.7001,500022,10.7221,6450.13,10.727,113642
10.7099,15993,10.7107,4117.5,10.6936,499646,10.7156,6941.33,10.7205,113569
10.7034,19074,10.7042,3503.19,10.6871,498177,10.7091,4440.06,10.7139,112688
10.6969,17393.4,10.6977,1552.57,10.6806,495464,10.7026,5549.28,10.7074,112359
10.6904,17536.5,10.6912,3767.43,10.6741,495360,10.696,6116.9,10.7009,113775
10.6838,17515.8,10.6847,4390.86,10.6676,494044,10.6895,6108.05,10.6944,113932
10.6773,15351.9,10.6782,3955.01,10.6611,495296,10.683,5179.17,10.6879,111422
10.6708,18505.9,10.6716,4797.77,10.6546,494538,10.6765,6013.28,10.6814,113675
10.6643,18626.7,10.6651,3309.08,10.6481,493604,10.67,5546.02,10.6749,114112
10.6578,15921.6,10.6586,4115.21,10.6416,491597,10.6635,4694.5,10.6684,110288
10.6513,15792.9,10.6521,3985.46,10.635,490890,10.657,4002.52,10.6619,110438
10.6448,17130.5,10.6456,2849.76,10.6285,493362,10.6505,4142.88,10.6554,111642
10.6383,16525.4,10.6391,3661.3,10.622,491834,10.644,5482.91,10.6489,112056
10.6318,15657.5,10.6326,4172.34,10.6155,488539,10.6375,6137.71,10.6424,112086
10.6253,16489.7,10.6261,4750.36,10.609,488557,10.631,7082.5,10.6359,110413
10.6188,15645.9,10.6196,4924.42,10.6025,485519,10.6245,6821.19,10.6294,108777
10.6123,15631.5,10.6131,4801.33,10.596,485867,10.618,6397.33,10.6228,110906
10.6058,17372.5,10.6066,3828.85,10.5895,484300,10.6115,3944.65,10.6163,110118
10.5993,16741.6,10.6001,4217.47,10.583,485959,10.605,4073.76,10.6098,109190
10.5928,15626.5,10.5936,5787.66,10.5765,484620,10.5984,6772.72,10.6033,110273
10.5862,17137.4,10.5871,2988.05,10.57,484663,10.5919,5538.9,10.5968,108942
10.5797,15540.8,10.5806,3501.16,10.5635,484475,10.5854,6634.49,10.5903,110569
10.5732,18180.2,10.574,4171.65,10.557,482001,10.5789,9641.51,10.5838,108749
10.5667,15948.9,10.5675,2859.59,10.5505,480342,10.5724,10299.1,10.5773,107706
10.5602,18574.5,10.561,3565.18,10.544,479488,10.5659,7882.56,10.5708,108209
10.5537,16970.4,10.5545,3341.44,10.5374,478808,10.5594,8390.75,10.5643,107844
10.5472,16191.9,10.548,3317.88,10.5309,479769,10.5529,7565.11,10.5578,106540
10.5407,15638.1,10.5415,3102.08,10.5244,477129,10.5464,6706.53,10.5513,109609
10.5342,15894.4,10.535,2486.31,10.5179,477163,10.5399,4539.12,10.5448,108044
10.5277,16346.5,10.5285,2446.28,10.5114,478022,10.5334,4118.85,10.5383,108058
10.5212,17541.5,10.522,2311.83,10.5049,476550,10.5269,4577.9,10.5318,107048
10.5147,15699.1,10.5155,3098.5,10.4984,474595,10.5204,4899.82,10.5252,107375
10.5082,15678.9,10.509,2996.15,10.4919,475837,10.5139,3474.04,10.5187,107085
10.5017,17018.7,10.5025,3879.62,10.4854,476375,10.5074,2797.1,10.5122,107669
10.4951,16023.8,10.496,3017.45,10.4789,473588,10.5008,4572.49,10.5057,106779
10.4886,15499.5,10.4895,4137.06,10.4724,472653,10.4943,3234.46,10.4992,107228
10.4821,17151.3,10.4829,4081.31,10.4659,472833,10.4878,6189.8,10.4927,107295
10.4756,15927.2,10.4764,4024.19,10.4594,471961,10.4813,3672.54,10.4862,107370
10.4691,17196.7,10.4699,2615.48,10.4529,470393,10.4748,4784.11,10.4797,107238
10.4626,17574.6,10.4634,4400.17,10.4463,472058,10.4683,6301.2,10.4732,106642
10.4561,15715.4,10.4569,4062.39,10.4398,470450,10.4618,5565.25,10.4667,104572
10.4496,15298.4,10.4504,5902.29,10.4333,467607,10.4553,5877.3,10.4602,105641
10.4431,16256.4,10.4439,3963.8,10.4268,466578,10.4488,6922.6,10.4537,104540
10.4366,17006.3,10.4374,4097.78,10.4203,465725,10.4423,6310.66,10.4472,105320
10.4301,15158.2,10.4309,5302.31,10.4138,464765,10.4358,6508.07,10.4407,104114
10.4236,15978.6,10.4244,5599.07,10.4073,465550,10.4293,5127.95,10.4341,105591
10.4171,16145.7,10.4179,2469.82,10.4008,464163,10.4228,3714.4,10.4276,104056
10.4106,15039,10.4114,2996.98,10.3943,464323,10.4163,4266.22,10.4211,103820
10.4041,17448.1,10.4049,4276.43,10.3878,465049,10.4097,3525.62,10.4146,104433
10.3975,15261.1,10.3984,3500.71,10.3813,464474,10.4032,6049.4,10.4081,103582
10.391,17596.9,10.3919,4043.08,10.3748,463743,10.3967,4748.95,10.4016,103692
10.3845,16480.3,10.3853,4244.36,10.3683,463380,10.3902,2664.58,10.3951,104485
10.378,15693.1,10.3788,2128.11,10.3618,463340,10.3837,4641.55,10.3886,104935
10.3715,17156.3,10.3723,3641.52,10.3553,460899,10.3772,5516.16,10.3821,103352
10.365,17291.7,10.3658,2208.33,10.3487,461425,10.3707,4583.6,10.3756,103947
10.3585,16772.6,10.3593,5168.37,10.3422,461191,10.3642,4103.04,10.3691,104193
10.352,15728.9,10.3528,2526.83,10.3357,458459,10.3577,3435.22,10.3626,102183
10.3455,15235.9,10.3463,1642.56,10.3292,457183,10.3512,5237.7,10.3561,103495
10.339,14394.5,10.3398,4962.79,10.3227,458043,10.3447,3774.07,10.3496,103811
10.3325,15971.6,10.3333,3153.96,10.3162,458578,10.3382,5280.82,10.3431,102457
10.326,16192.9,10.3268,2373.97,10.3097,456966,10.3317,3837.55,10.3365,102192
10.3195,16921.8,10.3203,4329.87,10.3032,456446,10.3252,3888.07,10.33,102869
10.313,17933.2,10.3138,4385.02,10.2967,455931,10.3187,3607.26,10.3235,101077
10.3065,17416.8,10.3073,2983.41,10.2902,456198,10.3121,4842.78,10.317,100797
10.2999,15380.2,10.3008,3434.24,10.2837,456160,10.3056,4347.87,10.3105,102448
10.2934,15742.4,10.2942,4489.47,10.2772,454425,10.2991,4317.84,10.304,101767
10.2869,17236.8,10.2877,3335.79,10.2707,455277,10.2926,4571.08,10.2975,101521
10.2804,18813.2,10.2812,2767.67,10.2642,454215,10.2861,4847.35,10.291,101068
10.2739,16591.6,10.2747,3677.05,10.2576,452897,10.2796,4623.05,10.2845,99612.9
10.2674,17812,10.2682,4171.52,10.2511,452456,10.2731,5262.38,10.278,100910
10.2609,16257.6,10.2617,3200.5,10.2446,451013,10.2666,3940.15,10.2715,99433.7
10.2544,16602.4,10.2552,4592.27,10.2381,449949,10.2601,5443.76,10.265,101739
10.2479,14190.8,10.2487,4878.31,10.2316,449783,10.2536,4927.19,10.2585,101205
10.2414,15454.4,10.2422,4078.16,10.2251,450519,10.2471,4629.96,10.252,99079
10.2349,15564.3,10.2357,2648.11,10.2186,449990,10.2406,3562.56,10.2454,100246
10.2284,13687.4,10.2292,3687.41,10.2121,447975,10.2341,3450.52,10.2389,99192.4
10.2219,18442.9,10.2227,4236.05,10.2056,447899,10.2276,4375.18,10.2324,99599
10.2154,15581.6,10.2162,4687.26,10.1991,448244,10.221,4047.44,10.2259,99828.6
10.2088,15698.6,10.2097,3424.95,10.1926,448684,10.2145,4828.58,10.2194,99521.8
10.2023,15977.4,10.2032,2209.38,10.1861,446497,10.208,3702.28,10.2129,98316.8
10.1958,14867.9,10.1966,3571.57,10.1796,446042,10.2015,5057.82,10.2064,100157
10.1893,17926.3,10.1901,1738.59,10.1731,447753,10.195,3563.56,10.1999,97976.6
10.1828,16956.9,10.1836,2019.77,10.1666,446070,10.1885,3436.04,10.1934,99563.3
10.1763,15011.5,10.1771,3221.29,10.16,444908,10.182,2923.59,10.1869,98877.4
10.1698,16024.5,10.1706,5222.51,10.1535,443245,10.1755,5478.17,10.1804,98768.8
10.1633,15707.4,10.1641,2823.98,10.147,443699,10.169,3228.49,10.1739,99509.5
10.1568,17462.7,10.1576,4322.12,10.1405,441681,10.1625,6079.63,10.1674,98435.3
10.1503,15543,10.1511,2464.32,10.134,442474,10.156,5310,10.1609,98178.9
10.1438,15761.2,10.1446,2754.16,10.1275,441433,10.1495,4661.44,10.1544,96933.4
10.1373,15753.5,10.1381,3706.34,10.121,442421,10.143,5168.29,10.1478,97309.8
10.1308,15878.6,10.1316,3929.51,10.1145,440626,10.1365,5997.73,10.1413,96980.7
10.1243,16240.9,10.1251,3510.94,10.108,441578,10.13,5959.2,10.1348,97087.9
10.1178,14644.1,10.1186,2921.17,10.1015,439790,10.1234,3899.01,10.1283,95565
10.1112,16628.9,10.1121,3512.59,10.095,438944,10.1169,3900.51,10.1218,97595.8
10.1047,16675.6,10.1056,4708.78,10.0885,439521,10.1104,2709.12,10.1153,96249.3
10.0982,16302.1,10.099,3987.92,10.082,439405,10.1039,3653.02,10.1088,96365.3
10.0917,15551.7,10.0925,3419.85,10.0755,437720,10.0974,3183.47,10.1023,95661.1
10.0852,17201.9,10.086,1980,10.0689,438195,10.0909,5365.71,10.0958,96574.1
10.0787,17092.4,10.0795,3237.96,10.0624,439350,10.0844,5785.84,10.0893,95142.8
10.0722,17796,10.073,3062.88,10.0559,437239,10.0779,4342.1,10.0828,97192.3
10.0657,15802.3,10.0665,4024.34,10.0494,435817,10.0714,4095.13,10.0763,97109.6
10.0592,17118,10.06,4340.33,10.0429,435385,10.0649,4619.53,10.0698,95872.4
10.0527,15314.4,10.0535,4047.42,10.0364,433709,10.0584,4094.54,10.0633,95032.1
10.0462,15942.7,10.047,1637.99,10.0299,435146,10.0519,4193.27,10.0567,94871.7
10.0397,15207.9,10.0405,2240.19,10.0234,434459,10.0454,5726.87,10.0502,96044.7
10.0332,17225.6,10.034,2872.51,10.0169,433180,10.0389,4836.43,10.0437,96324.4
10.0267,15869.1,10.0275,4506.34,10.0104,434916,10.0323,4325.12,10.0372,96437.2
10.0201,15414.2,10.021,3473.52,10.0039,435563,10.0258,4214.49,10.0307,94208.2
10.0136,17347,10.0145,4938.46,9.99737,432269,10.0193,5429.98,10.0242,94283.4
10.0071,14969.2,10.0079,3964.58,9.99087,429605,10.0128,3494.44,10.0177,95395.5
10.0006,16976.9,10.0014,2284.95,9.98436,430341,10.0063,5492.84,10.0112,94250.1
9.99412,16163.3,9.99493,3099.43,9.97785,430118,9.99981,4934.06,10.0047,93817
9.98761,16210.9,9.98843,4239.41,9.97135,429321,9.99331,4452.48,9.99819,93388.8
9.98111,15874.7,9.98192,4986.63,9.96484,430819,9.9868,5632.55,9.99168,94798.9
9.9746,13895,9.97541,1617.93,9.95833,429597,9.98029,3836.7,9.98517,93722.1
9.96809,17515.9,9.96891,3287.88,9.95182,429346,9.97379,4771.89,9.97867,95005.8
9.96159,17026.1,9.9624,4184.32,9.94532,430527,9.96728,3835.27,9.97216,93241.3
9.95508,16910.3,9.95589,4051.03,9.93881,428425,9.96077,4890.13,9.96565,92242.3
9.94857,15859.8,9.94938,2308.5,9.9323,428507,9.95426,3683.44,9.95915,93571.2
9.94206,15667.2,9.94288,3550.75,9.9258,426396,9.94776,5980.04,9.95264,94460.8
9.93556,16952,9.93637,3453.57,9.91929,429044,9.94125,4214.93,9.94613,93927.8
9.92905,16006,9.92986,2519.89,9.91278,427989,9.93474,3746.02,9.93962,92206.7
9.92254,16889.3,9.92336,3210.68,9.90628,424137,9.92824,3424.69,9.93312,92669.6
9.91604,15939.8,9.91685,2783.22,9.89977,424223,9.92173,5250.12,9.92661,92917.8
9.90953,16426.8,9.91034,2190.01,9.89326,425108,9.91522,4620.42,9.9201,93246.3
9.90302,14276.6,9.90384,3166.1,9.88676,426588,9.90872,5383.27,9.9136,90971
9.89652,17360.8,9.89733,982.188,9.88025,425802,9.90221,3494.62,9.90709,92560.8
9.89001,15350.5,9.89082,5441.99,9.87374,425108,9.8957,4318.46,9.90058,91439.8
9.8835,16210.3,9.88432,4497.35,9.86724,422718,9.8892,4674.4,9.89408,93103.4
9.877,14110.4,9.87781,3612.11,9.86073,420005,9.88269,6576.62,9.88757,93335.6
9.87049,15203.1,9.8713,3384.54,9.85422,422749,9.87618,7538.86,9.88106,91731.2
9.86398,15416.4,9.8648,2752.9,9.84771,421231,9.86968,4530.32,9.87456,92605.8
9.85748,16812.2,9.85829,1990.61,9.84121,421471,9.86317,5216.34,9.86805,91851
9.85097,15624.1,9.85178,2557.69,9.8347,421827,9.85666,4449.39,9.86154,90475.1
9.84446,16301.4,9.84527,2570.86,9.82819,418476,9.85015,3539.98,9.85504,92917.7
9.83795,15686.6,9.83877,3020.16,9.82169,421172,9.84365,5297.72,9.84853,92612.7
9.83145,16258.6,9.83226,2884.81,9.81518,420022,9.83714,3566.59,9.84202,90471.1
9.82494,16078.4,9.82575,3584.82,9.80867,420713,9.83063,5463.22,9.83551,89701.9
9.81843,17099.6,9.81925,3545.18,9.80217,418065,9.82413,4368.43,9.82901,90811.8
9.81193,17157,9.81274,4133.19,9.79566,417971,9.81762,6316.64,9.8225,88771.5
9.80542,15629.8,9.80623,2744.79,9.78915,418962,9.81111,6036.35,9.81599,89706.1
9.79891,16220.1,9.79973,4240.11,9.78265,418243,9.80461,3276.07,9.80949,89907.6
9.79241,13051.8,9.79322,2951.99,9.77614,416670,9.7981,4719.92,9.80298,91501.3
9.7859,15612.8,9.78671,4419.68,9.76963,418122,9.79159,4966.39,9.79647,89436.8
9.77939,15893.2,9.78021,3600.25,9.76313,415519,9.78509,3822.82,9.78997,88699.9
9.77289,15726.7,9.7737,2473.38,9.75662,418072,9.77858,5692.16,9.78346,89818
9.76638,16960.7,9.76719,3827.36,9.75011,417704,9.77207,6605.83,9.77695,88210.5
9.75987,15633.1,9.76069,937.651,9.7436,416973,9.76557,4379.65,9.77045,89049.9
9.75336,13090.4,9.75418,3741.25,9.7371,416600,9.75906,3699.17,9.76394,89282.9
9.74686,16738.6,9.74767,2735.76,9.73059,415068,9.75255,4413.81,9.75743,89768.8
9.74035,14917.6,9.74116,2294.13,9.72408,415648,9.74604,3884.97,9.75092,88909.4
9.73384,15509.7,9.73466,3799.35,9.71758,414566,9.73954,6041.76,9.74442,89021.9
9.72734,17148.7,9.72815,3676.89,9.71107,413659,9.73303,3428.02,9.73791,90159.3
9.72083,15115.9,9.72164,3765.24,9.70456,413469,9.72652,5772.34,9.7314,88744.7
9.71432,15621.6,9.71514,2807.03,9.69806,412148,9.72002,7310.71,9.7249,87391.6
9.70782,16007.3,9.70863,1992.92,9.69155,413107,9.71351,4280.81,9.71839,89197.6
9.70131,15712.1,9.70212,2708.25,9.68504,411460,9.707,5297.35,9.71188,88851.2
9.6948,14410.2,9.69562,3263.18,9.67854,410102,9.7005,6422.16,9.70538,87626.3
9.6883,15801,9.68911,4787.41,9.67203,410840,9.69399,6266.47,9.69887,87692.9
9.68179,14507.1,9.6826,3608.56,9.66552,411146,9.68748,4663.76,9.69236,88831.7
9.67528,15115.4,9.6761,4465.08,9.65902,409347,9.68098,6183.13,9.68586,86809.2
9.66878,15428.4,9.66959,4274.49,9.65251,409965,9.67447,4115,9.67935,88180.7
9.66227,14644.2,9.66308,3090.98,9.646,409931,9.66796,4541.81,9.67284,87198.1
9.65576,15940.1,9.65658,2717.53,9.63949,410441,9.66146,4433.46,9.66634,87566.6
9.64925,13971.7,9.65007,3606.04,9.63299,409524,9.65495,3581.75,9.65983,88357.4
9.64275,14860.6,9.64356,2735.75,9.62648,407408,9.64844,4366.3,9.65332,89092.9
9.63624,15247.2,9.63705,3707.56,9.61997,408951,9.64193,4937.5,9.64681,86897.3
9.62973,15872.5,9.63055,3014.64,9.61347,408551,9.63543,4950.31,9.64031,86535.1
9.62323,14994.4,9.62404,4580.35,9.60696,406414,9.62892,4506.87,9.6338,86386.4
9.61672,16164.2,9.61753,2863.06,9.60045,406724,9.62241,4126.75,9.62729,86819.2
9.61021,18239.5,9.61103,3885.34,9.59395,406811,9.61591,4208.26,9.62079,87372.5
9.60371,15088.3,9.60452,3337.97,9.58744,405293,9.6094,4706.78,9.61428,87289.5
9.5972,16264.1,9.59801,3501.01,9.58093,406310,9.60289,5096.1,9.60777,86376.4
9.59069,14192.3,9.59151,3010.21,9.57443,404033,9.59639,5211.31,9.60127,86027.4
9.58419,15974.6,9.585,4281.05,9.56792,404699,9.58988,5078.43,9.59476,84745.7
9.57768,17504.1,9.57849,4382.17,9.56141,404637,9.58337,4055.81,9.58825,86475.2
9.57117,15142.2,9.57199,5301.58,9.55491,402256,9.57687,4545.09,9.58175,85417.6
9.56467,16046.6,9.56548,1843.05,9.5484,404141,9.57036,4826.17,9.57524,86573.3
9.55816,15695.1,9.55897,2245.24,9.54189,406476,9.56385,4198.62,9.56873,84985.1
9.55165,13854,9.55246,2540.48,9.53538,403127,9.55735,5136.5,9.56223,85878.1
9.54514,15079.7,9.54596,2391.15,9.52888,403197,9.55084,5570.66,9.55572,84514.2
