PPM_35,mag_35,PPM_78,mag_78,PPM_97,mag_97,PPM_144,mag_144,PPM_288,mag_288
11.1994,9475.85,11.2018,142840,11.2018,137026,11.2002,95757.1,11.201,17259.6
11.1929,8702.91,11.1953,144725,11.1953,136316,11.1937,95595.6,11.1945,16025.5
11.1864,8213.93,11.1888,143471,11.1888,138226,11.1872,94123.4,11.188,14404.2
11.1799,9071.89,11.1823,143618,11.1823,134884,11.1807,94273,11.1815,15684
11.1734,10000,11.1758,141682,11.1758,136761,11.1742,94860.6,11.175,17088.2
11.1669,9693.94,11.1693,143749,11.1693,135950,11.1677,93511.2,11.1685,16076.1
11.1603,8946.63,11.1628,143078,11.1628,134765,11.1612,91198.9,11.162,15380.5
11.1538,8565.39,11.1563,139552,11.1563,134540,11.1547,93052.7,11.1555,15693.2
11.1473,7065.91,11.1498,141102,11.1498,134510,11.1481,90984.2,11.149,17007.5
11.1408,9935.91,11.1433,140916,11.1433,135075,11.1416,92143.1,11.1425,16111.7
11.1343,8815.29,11.1368,142128,11.1368,133956,11.1351,91079.8,11.1359,16334.6
11.1278,6669.4,11.1303,140449,11.1303,132954,11.1286,88527.5,11.1294,14314.1
11.1213,8672.48,11.1237,141478,11.1237,134987,11.1221,89313.8,11.1229,15203.8
11.1148,7944.7,11.1172,140813,11.1172,134330,11.1156,87041,11.1164,16056.1
11.1083,8890.69,11.1107,140211,11.1107,133511,11.1091,87480.6,11.1099,14924.2
11.1018,7647.24,11.1042,139162,11.1042,131668,11.1026,87269,11.1034,15120
11.0953,8435.7,11.0977,138691,11.0977,133513,11.0961,85762.9,11.0969,14242.8
11.0888,9922.46,11.0912,139103,11.0912,130872,11.0896,87920,11.0904,16341
11.0823,9270.12,11.0847,139272,11.0847,132657,11.0831,84927.5,11.0839,15779.8
11.0758,7785.61,11.0782,138999,11.0782,132045,11.0766,86136.6,11.0774,15774.9
11.0693,9224.08,11.0717,137894,11.0717,131029,11.0701,84751.1,11.0709,15162.7
11.0627,10378.2,11.0652,138200,11.0652,132582,11.0636,83341.6,11.0644,13300.2
11.0562,8824.15,11.0587,138531,11.0587,131957,11.0571,83842.8,11.0579,16285.7
11.0497,8163.69,11.0522,136830,11.0522,131800,11.0505,84674.8,11.0514,14510
11.0432,8451.59,11.0457,136929,11.0457,132172,11.044,83102.9,11.0449,15016.5
11.0367,9140.23,11.0392,137508,11.0392,131202,11.0375,83257.3,11.0383,13775.2
11.0302,7892.92,11.0327,136955,11.0327,129168,11.031,81405.8,11.0318,17014.3
11.0237,7190.45,11.0261,137529,11.0261,128527,11.0245,80137.8,11.0253,12093
11.0172,7834.63,11.0196,136316,11.0196,131926,11.018,82037.9,11.0188,16436.1
11.0107,8671.46,11.0131,137539,11.0131,129083,11.0115,79304.2,11.0123,14381.6
11.0042,7342.93,11.0066,137700,11.0066,130079,11.005,79499.7,11.0058,14178.8
10.9977,8936.23,11.0001,136432,11.0001,128561,10.9985,80159.6,10.9993,15368.2
10.9912,8626.57,10.9936,135538,10.9936,129252,10.992,81047.4,10.9928,15665.9
10.9847,8054.32,10.9871,134916,10.9871,128293,10.9855,79173.2,10.9863,14203.3
10.9782,6988.61,10.9806,138517,10.9806,128799,10.979,79648.9,10.9798,13199.7
10.9717,8059.91,10.9741,136265,10.9741,129399,10.9725,75962.6,10.9733,15773.8
10.9651,6915.26,10.9676,135288,10.9676,129081,10.966,77264.6,10.9668,14956.2
10.9586,7596.71,10.9611,134893,10.9611,129855,10.9595,77381.5,10.9603,13901.2
10.9521,7758.13,10.9546,135303,10.9546,128684,10.9529,76106.7,10.9538,15597.6
10.9456,8056.53,10.9481,135231,10.9481,129598,10.9464,78345.4,10.9473,15383.6
10.9391,7553.52,10.9416,134776,10.9416,129446,10.9399,76053.2,10.9407,14946.3
10.9326,9460.64,10.9351,133805,10.9351,125267,10.9334,78180.4,10.9342,15082.4
10.9261,9115.4,10.9285,133990,10.9285,127317,10.9269,77072.3,10.9277,15279.7
10.9196,8745.56,10.922,134005,10.922,129055,10.9204,74756.6,10.9212,14090.2
10.9131,6170.98,10.9155,134929,10.9155,127833,10.9139,75391.4,10.9147,14725.5
10.9066,7283.6,10.909,133956,10.909,128368,10.9074,76009.6,10.9082,14083.2
10.9001,5319.4,10.9025,131961,10.9025,126441,10.9009,72659.4,10.9017,15394.1
10.8936,8667.1,10.896,133757,10.896,128018,10.8944,74131.1,10.8952,15755
10.8871,9499.34,10.8895,133457,10.8895,126351,10.8879,73276.4,10.8887,13962.6
10.8806,10003.1,10.883,132700,10.883,127945,10.8814,73946.9,10.8822,14758.5
10.8741,7985.34,10.8765,132999,10.8765,126637,10.8749,74308.2,10.8757,13514.3
10.8675,7484.22,10.87,131732,10.87,125969,10.8684,72596.5,10.8692,13864.1
10.861,7885.01,10.8635,131629,10.8635,125834,10.8619,72234.2,10.8627,14431.8
10.8545,6436.72,10.857,133214,10.857,125158,10.8553,70288.7,10.8562,15822.7
10.848,7338.16,10.8505,130910,10.8505,124549,10.8488,70903.2,10.8497,14637.8
10.8415,8190.37,10.844,132788,10.844,125226,10.8423,71793.1,10.8431,14435.1
10.835,7762.73,10.8375,131367,10.8375,125339,10.8358,71592.3,10.8366,14580.2
10.8285,7057.11,10.8309,130991,10.8309,123257,10.8293,73263.8,10.8301,16330.8
10.822,8956.02,10.8244,130709,10.8244,124714,10.8228,69900.3,10.8236,13818.7
10.8155,7335,10.8179,128766,10.8179,125711,10.8163,70202.9,10.8171,15950.3
10.809,7059.01,10.8114,131349,10.8114,124178,10.8098,70893.7,10.8106,15276.3
10.8025,5694.87,10.8049,131051,10.8049,125724,10.8033,69316.1,10.8041,15628.1
10.796,6939.03,10.7984,130554,10.7984,124918,10.7968,71032.7,10.7976,13222.5
10.7895,7178.88,10.7919,131047,10.7919,123862,10.7903,69516,10.7911,13369.4
10.783,7001.35,10.7854,132180,10.7854,124753,10.7838,68544,10.7846,16209.2
10.7765,8262.87,10.7789,131442,10.7789,124344,10.7773,69527.4,10.7781,13672.5
10.7699,5718.85,10.7724,131686,10.7724,124129,10.7708,69650.2,10.7716,14360.9
10.7634,7013.39,10.7659,129166,10.7659,124045,10.7643,68237,10.7651,15801.7
10.7569,6150.79,10.7594,129370,10.7594,123275,10.7577,66873.9,10.7586,13584
10.7504,6013.73,10.7529,128342,10.7529,124234,10.7512,69387.4,10.7521,15191.9
10.7439,7947.89,10.7464,129950,10.7464,124431,10.7447,67255.4,10.7455,15271.6
10.7374,6129.56,10.7399,128354,10.7399,122023,10.7382,66482.9,10.739,14095.6
10.7309,6337.3,10.7333,130157,10.7333,124444,10.7317,66654.6,10.7325,14534.5
10.7244,9444.9,10.7268,130012,10.7268,123278,10.7252,67511.8,10.726,13669.5
10.7179,6624.36,10.7203,128050,10.7203,122095,10.7187,65819.3,10.7195,14759.1
10.7114,7468.18,10.7138,129651,10.7138,122296,10.7122,65520.8,10.713,14125.1
10.7049,7169.51,10.7073,128633,10.7073,122325,10.7057,66220.5,10.7065,13216.8
10.6984,6305.72,10.7008,127551,10.7008,122740,10.6992,66257.7,10.7,14560.2
10.6919,8556.27,10.6943,127736,10.6943,122011,10.6927,64004.5,10.6935,14307.5
10.6854,6584.87,10.6878,129175,10.6878,121876,10.6862,66289.6,10.687,14440.7
10.6789,4273.69,10.6813,126670,10.6813,122047,10.6797,64119.4,10.6805,14574.8
10.6723,5112.33,10.6748,127316,10.6748,121608,10.6732,65296.2,10.674,13255.6
10.6658,7447,10.6683,126353,10.6683,121427,10.6667,65082.3,10.6675,14614.3
10.6593,5720.75,10.6618,127263,10.6618,123138,10.6601,62727.5,10.661,15343.2
10.6528,7056.36,10.6553,126388,10.6553,120629,10.6536,63542.5,10.6544,16260
10.6463,6042.43,10.6488,127316,10.6488,119728,10.6471,64257.9,10.6479,14555.9
10.6398,8926.86,10.6422,127962,10.6422,121401,10.6406,63579,10.6414,15414.7
10.6333,7476.07,10.6357,128365,10.6357,122125,10.6341,62584,10.6349,13049.8
10.6268,4036.55,10.6292,126684,10.6292,120583,10.6276,64818.4,10.6284,14201.5
10.6203,6219.96,10.6227,128008,10.6227,119719,10.6211,62902.7,10.6219,14536.9
10.6138,7984.53,10.6162,127021,10.6162,121956,10.6146,62291.3,10.6154,13302.9
10.6073,5414.75,10.6097,125449,10.6097,120545,10.6081,62602.3,10.6089,14225.7
10.6008,6636.91,10.6032,128067,10.6032,120222,10.6016,61596,10.6024,13408.9
10.5943,6998.35,10.5967,126227,10.5967,118035,10.5951,61890.3,10.5959,16577
10.5878,7905.84,10.5902,124826,10.5902,121212,10.5886,61937.1,10.5894,14811.1
10.5812,7943.22,10.5837,128389,10.5837,121315,10.5821,63158.5,10.5829,15340.9
10.5747,5614.79,10.5772,126261,10.5772,119551,10.5756,61581.1,10.5764,13880.5
10.5682,8446.22,10.5707,126081,10.5707,121547,10.569,60603.4,10.5699,15916.9
10.5617,5802.94,10.5642,125767,10.5642,121018,10.5625,61824.3,10.5634,15043.4
10.5552,6104.97,10.5577,124763,10.5577,119608,10.556,59808.7,10.5568,14051.6
10.5487,5927.33,10.5512,125064,10.5512,119438,10.5495,59828.7,10.5503,12644.3
10.5422,5933.45,10.5446,125398,10.5446,120219,10.543,58864.6,10.5438,13324.9
10.5357,6484.02,10.5381,125226,10.5381,120119,10.5365,61062.9,10.5373,14422.5
10.5292,7246.67,10.5316,125616,10.5316,120679,10.53,60101,10.5308,13741.3
10.5227,7817.54,10.5251,125764,10.5251,120948,10.5235,59990.5,10.5243,14666.9
10.5162,6824.97,10.5186,124055,10.5186,119886,10.517,60561.3,10.5178,14437.1
10.5097,6161.16,10.5121,124470,10.5121,119555,10.5105,58873.2,10.5113,14884.6
10.5032,7176.57,10.5056,122617,10.5056,119634,10.504,59663,10.5048,14369.2
10.4967,7060.33,10.4991,125147,10.4991,119514,10.4975,57679.3,10.4983,15900.2
10.4902,7133.67,10.4926,123494,10.4926,118565,10.491,59603.8,10.4918,12823.8
10.4836,6913.42,10.4861,122580,10.4861,117703,10.4845,58732.8,10.4853,13075.6
10.4771,6153.05,10.4796,124408,10.4796,118381,10.478,59412.2,10.4788,16062.3
10.4706,5380.16,10.4731,123389,10.4731,118065,10.4714,57566.5,10.4723,14483.9
10.4641,5625.6,10.4666,124370,10.4666,118498,10.4649,59635.5,10.4658,13602.2
10.4576,6257.93,10.4601,123717,10.4601,117100,10.4584,56401,10.4592,14697.9
10.4511,7227.39,10.4536,122498,10.4536,119328,10.4519,59537,10.4527,15298.3
10.4446,6920.41,10.447,124087,10.447,117261,10.4454,55678,10.4462,14683
10.4381,6061.18,10.4405,124231,10.4405,117609,10.4389,57325.7,10.4397,14067.3
10.4316,4190.17,10.434,123733,10.434,118430,10.4324,57390.8,10.4332,14102.5
10.4251,7218.48,10.4275,123112,10.4275,118030,10.4259,55418.3,10.4267,14892.9
10.4186,5766.52,10.421,121815,10.421,118008,10.4194,57415.9,10.4202,13212.6
10.4121,7237.49,10.4145,123311,10.4145,117231,10.4129,56697.4,10.4137,14851.8
10.4056,7560.29,10.408,122301,10.408,118164,10.4064,54317.9,10.4072,14648.9
10.3991,5842.86,10.4015,121799,10.4015,117388,10.3999,56788.2,10.4007,16029.9
10.3926,7590.16,10.395,123513,10.395,115945,10.3934,53592.3,10.3942,13480.7
10.386,4538.85,10.3885,121054,10.3885,117955,10.3869,55750,10.3877,13258.1
10.3795,6277.38,10.382,120784,10.382,118129,10.3804,55664,10.3812,14128.7
10.373,6866.07,10.3755,122192,10.3755,116219,10.3738,55240.1,10.3747,15572.3
10.3665,6238.18,10.369,121838,10.369,118744,10.3673,55119.3,10.3682,14686.3
10.36,6480.52,10.3625,121747,10.3625,118021,10.3608,54869.9,10.3616,15173.9
10.3535,6400.47,10.356,122467,10.356,116362,10.3543,53441.4,10.3551,15551.6
10.347,5022.67,10.3494,121702,10.3494,116079,10.3478,54847.4,10.3486,13917.4
10.3405,7850.53,10.3429,121583,10.3429,117843,10.3413,55792.5,10.3421,14506.3
10.334,6000.73,10.3364,121739,10.3364,115611,10.3348,56559.7,10.3356,13882.8
10.3275,5791.93,10.3299,120578,10.3299,117119,10.3283,56122.9,10.3291,13417.7
10.321,4723.19,10.3234,121154,10.3234,114973,10.3218,54455.1,10.3226,14248.5
10.3145,7013.68,10.3169,121874,10.3169,115739,10.3153,53456.4,10.3161,14431.8
10.308,6491.48,10.3104,120931,10.3104,116438,10.3088,51844.6,10.3096,14371.7
10.3015,4666.71,10.3039,119562,10.3039,117643,10.3023,52700.6,10.3031,12883.1
10.295,8483.83,10.2974,120953,10.2974,114759,10.2958,53498.8,10.2966,13812.2
10.2884,5944.63,10.2909,120004,10.2909,117266,10.2893,52778.1,10.2901,14235.5
10.2819,6423,10.2844,120932,10.2844,117004,10.2828,53827.2,10.2836,14115.6
10.2754,5923.39,10.2779,122107,10.2779,116100,10.2762,51671.1,10.2771,15752
10.2689,6463.38,10.2714,119941,10.2714,116566,10.2697,52512,10.2706,15258.9
10.2624,6606.67,10.2649,119645,10.2649,116047,10.2632,52971.1,10.264,14333.9
10.2559,7121.34,10.2584,120413,10.2584,115743,10.2567,52121.1,10.2575,13006.9
10.2494,8237.03,10.2518,120860,10.2518,115720,10.2502,52852.5,10.251,14153
10.2429,5999.1,10.2453,120826,10.2453,115134,10.2437,52512.7,10.2445,13920.1
10.2364,7116.21,10.2388,120398,10.2388,115145,10.2372,50817.9,10.238,15184.7
10.2299,4340.87,10.2323,121255,10.2323,116213,10.2307,51509.7,10.2315,13858.7
10.2234,6051.15,10.2258,120746,10.2258,114543,10.2242,51652.3,10.225,14958
10.2169,7132.71,10.2193,117958,10.2193,113958,10.2177,51967,10.2185,13339.9
10.2104,5867.3,10.2128,121715,10.2128,116217,10.2112,53027,10.212,15457
10.2039,7424.6,10.2063,118556,10.2063,114410,10.2047,49842.6,10.2055,15447.4
10.1974,6173.28,10.1998,119378,10.1998,116927,10.1982,50172.8,10.199,13003.5
10.1908,6951.26,10.1933,118949,10.1933,115971,10.1917,49930.8,10.1925,15978.3
10.1843,6314.62,10.1868,118851,10.1868,115601,10.1852,50149.5,10.186,14614.9
10.1778,5898.66,10.1803,118068,10.1803,115417,10.1786,50799.6,10.1795,14771.4
10.1713,5430.07,10.1738,119953,10.1738,114951,10.1721,50745.6,10.173,13984.1
10.1648,5016.75,10.1673,118347,10.1673,113871,10.1656,50321.4,10.1664,14237.4
10.1583,7303.28,10.1608,120901,10.1608,113424,10.1591,51132.3,10.1599,13980.6
10.1518,7080.27,10.1542,119902,10.1542,115366,10.1526,50920.1,10.1534,14842.6
10.1453,7800.28,10.1477,118684,10.1477,113390,10.1461,49950.6,10.1469,13481.4
10.1388,5025.93,10.1412,118939,10.1412,114345,10.1396,49241.9,10.1404,14445.4
10.1323,6456.43,10.1347,119552,10.1347,115720,10.1331,49919.9,10.1339,13817.5
10.1258,4447.92,10.1282,120099,10.1282,115421,10.1266,49655.5,10.1274,14280.7
10.1193,7546.96,10.1217,118510,10.1217,114149,10.1201,48934,10.1209,14668.8
10.1128,5830.75,10.1152,118006,10.1152,114255,10.1136,49324.8,10.1144,14935.2
10.1063,5789.9,10.1087,118731,10.1087,115215,10.1071,49408.6,10.1079,13881.6
10.0997,4495.78,10.1022,116259,10.1022,113644,10.1006,49603.6,10.1014,13288.3
10.0932,6568.22,10.0957,118203,10.0957,114255,10.0941,48227,10.0949,13395.9
10.0867,7794.58,10.0892,117162,10.0892,113719,10.0875,49180.6,10.0884,14178.6
10.0802,5118.03,10.0827,117028,10.0827,114154,10.081,48818.7,10.0819,13701.8
10.0737,5790.68,10.0762,117924,10.0762,115701,10.0745,49034.7,10.0753,13186.5
10.0672,5527.32,10.0697,117812,10.0697,113689,10.068,48229.8,10.0688,14609.6
10.0607,6208.78,10.0631,118122,10.0631,115326,10.0615,50788,10.0623,14703.7
10.0542,5601.41,10.0566,119331,10.0566,115383,10.055,48500.3,10.0558,14756.4
10.0477,6234.55,10.0501,116564,10.0501,113287,10.0485,47050.3,10.0493,14997.2
10.0412,6490.12,10.0436,116857,10.0436,114798,10.042,47696.1,10.0428,12389.6
10.0347,7273.86,10.0371,117171,10.0371,115509,10.0355,46967.6,10.0363,13645.3
10.0282,7010.18,10.0306,117409,10.0306,115393,10.029,48822.2,10.0298,13650.5
10.0217,5602.23,10.0241,116744,10.0241,113924,10.0225,47755.1,10.0233,13001.9
10.0152,4966.95,10.0176,116698,10.0176,114721,10.016,49200.8,10.0168,13772.5
10.0087,6126.05,10.0111,116752,10.0111,114015,10.0095,48204.2,10.0103,14465.2
10.0021,5309.6,10.0046,115201,10.0046,114460,10.003,48461.9,10.0038,13716.4
9.99564,6289.39,9.99808,118522,9.99808,112162,9.99645,47408.9,9.99727,13372.5
9.98913,6743.68,9.99157,116456,9.99157,114081,9.98995,47696.1,9.99076,14648.1
9.98263,6372.22,9.98507,117228,9.98507,111895,9.98344,45952.4,9.98425,13403.8
9.97612,5568.03,9.97856,114726,9.97856,114285,9.97693,48563.3,9.97775,14403.9
9.96961,5690.69,9.97205,117628,9.97205,114301,9.97043,45286.6,9.97124,14479.6
9.96311,6012.04,9.96555,116653,9.96555,113492,9.96392,46392.6,9.96473,15724.3
9.9566,7090.86,9.95904,116162,9.95904,113355,9.95741,47189.7,9.95823,14146.9
9.95009,5702.45,9.95253,115562,9.95253,113102,9.95091,45378.4,9.95172,14094.1
9.94359,6309.52,9.94603,117704,9.94603,114428,9.9444,46392.1,9.94521,14285.1
9.93708,4934.37,9.93952,116558,9.93952,113749,9.93789,45990.8,9.93871,15031.1
9.93057,5984.89,9.93301,116781,9.93301,110904,9.93139,45753.2,9.9322,12362.1
9.92407,5619.63,9.92651,115717,9.92651,113302,9.92488,44637.4,9.92569,14705.4
9.91756,5508.88,9.92,116131,9.92,113716,9.91837,46216.4,9.91919,15122.8
9.91105,6617.42,9.91349,115334,9.91349,113961,9.91187,45548.7,9.91268,12875.6
9.90455,7716.67,9.90699,116424,9.90699,112373,9.90536,45363.7,9.90617,14524
9.89804,6359.84,9.90048,115743,9.90048,112606,9.89885,44891.6,9.89967,15466.7
9.89153,6287.34,9.89397,116094,9.89397,110186,9.89235,46754.2,9.89316,14253.4
9.88503,5615.8,9.88747,113027,9.88747,112782,9.88584,45084.5,9.88665,14139.5
9.87852,4013.38,9.88096,115860,9.88096,113576,9.87933,44019.1,9.88015,15044.1
9.87201,4571.12,9.87445,115825,9.87445,110321,9.87283,45543.1,9.87364,13550.9
9.86551,4244.54,9.86795,117948,9.86795,113284,9.86632,44812.4,9.86713,14181.6
9.859,5157.16,9.86144,114719,9.86144,114040,9.85981,45409.5,9.86063,15744.7
9.85249,4561.06,9.85493,115091,9.85493,111270,9.85331,43660.7,9.85412,13267.8
9.84599,5720.89,9.84843,115983,9.84843,112266,9.8468,44605.3,9.84761,15883.4
9.83948,7181.57,9.84192,115370,9.84192,112370,9.84029,43859.2,9.84111,14111.8
9.83297,5837.23,9.83541,114089,9.83541,112568,9.83379,44176.1,9.8346,14076.6
9.82647,6967.91,9.82891,115112,9.82891,111696,9.82728,44275,9.82809,14435.2
9.81996,6153.24,9.8224,114025,9.8224,112569,9.82077,43823.6,9.82159,13913.4
9.81345,4622.5,9.81589,115113,9.81589,111242,9.81427,42418,9.81508,13287.3
9.80695,6531.21,9.80939,114329,9.80939,111976,9.80776,44463.4,9.80857,13669.1
9.80044,5578.19,9.80288,115184,9.80288,113930,9.80125,44453.6,9.80207,14964
9.79393,7981.79,9.79637,115880,9.79637,112396,9.79475,43729.9,9.79556,14399.5
9.78743,4766.53,9.78987,115255,9.78987,112560,9.78824,43726.8,9.78905,14411.2
9.78092,5765.3,9.78336,114338,9.78336,111552,9.78173,43545.9,9.78255,14574.9
9.77441,4267.04,9.77685,115257,9.77685,111174,9.77523,41938.1,9.77604,14489.6
9.7679,5384.42,9.77034,113881,9.77034,111925,9.76872,43910.6,9.76953,13454.9
9.7614,5665.41,9.76384,115330,9.76384,112968,9.76221,42760.5,9.76302,13698.5
9.75489,4604.54,9.75733,114738,9.75733,114608,9.7557,42750,9.75652,13667.6
9.74838,7469.22,9.75082,113200,9.75082,113529,9.7492,41988.2,9.75001,13878.3
9.74188,6076.32,9.74432,116356,9.74432,112194,9.74269,41188.6,9.7435,13441.3
9.73537,7218.09,9.73781,116180,9.73781,112557,9.73618,43065,9.737,12605.3
9.72886,6239.01,9.7313,114133,9.7313,113138,9.72968,44076,9.73049,13114.1
9.72236,6082.28,9.7248,113960,9.7248,113012,9.72317,41417.8,9.72398,12612.2
9.71585,5672.99,9.71829,115194,9.71829,112007,9.71666,43682.1,9.71748,13392.8
9.70934,6004.56,9.71178,114898,9.71178,111356,9.71016,42781.5,9.71097,14504.1
9.70284,5600.48,9.70528,113287,9.70528,111770,9.70365,41434.1,9.70446,14539.9
9.69633,5314.79,9.69877,113412,9.69877,111738,9.69714,40339.8,9.69796,14425.6
9.68982,4120.53,9.69226,113814,9.69226,112161,9.69064,42178.2,9.69145,13967.9
9.68332,5709.58,9.68576,114435,9.68576,110492,9.68413,40954.3,9.68494,15113.2
9.67681,5433.88,9.67925,113479,9.67925,111545,9.67762,43379.3,9.67844,13957.4
9.6703,5623.74,9.67274,114811,9.67274,111354,9.67112,41520.8,9.67193,15676.7
9.6638,5544.45,9.66624,115217,9.66624,110656,9.66461,42591.9,9.66542,13686.7
9.65729,7422.15,9.65973,113531,9.65973,110550,9.6581,41257.6,9.65892,14003.3
9.65078,6544.6,9.65322,113903,9.65322,112741,9.6516,41185.9,9.65241,15184.7
9.64428,5029.84,9.64672,113327,9.64672,112734,9.64509,39929.3,9.6459,13292.8
9.63777,4441.85,9.64021,115881,9.64021,111461,9.63858,41811.8,9.6394,14995.7
9.63126,4890.85,9.6337,114790,9.6337,111617,9.63208,41809.1,9.63289,11616.5
9.62476,4893.54,9.6272,112654,9.6272,111054,9.62557,42804.8,9.62638,12995.9
9.61825,5360.34,9.62069,114837,9.62069,112372,9.61906,42258.8,9.61988,13120.3
9.61174,6885.91,9.61418,114571,9.61418,113576,9.61256,41325.5,9.61337,14280.2
9.60524,5388.91,9.60768,114292,9.60768,110250,9.60605,38330.1,9.60686,12741.1
9.59873,4239.76,9.60117,114340,9.60117,111813,9.59954,41061.4,9.60036,13872.8
9.59222,5407.44,9.59466,112416,9.59466,112180,9.59304,41972.2,9.59385,15398.3
9.58572,4706.89,9.58816,113316,9.58816,113361,9.58653,42044.4,9.58734,13753.7
9.57921,7122.84,9.58165,115219,9.58165,110787,9.58002,42736.5,9.58084,13328.2
9.5727,5100.75,9.57514,113355,9.57514,112320,9.57352,42198.4,9.57433,13116.6
9.5662,6404.77,9.56864,114173,9.56864,113123,9.56701,41349.5,9.56782,13241
9.55969,5778.69,9.56213,113576,9.56213,112168,9.5605,39313.7,9.56132,14954.4
9.55318,6172.23,9.55562,112235,9.55562,110862,9.554,38998.8,9.55481,14738.3
9.54668,6888.12,9.54912,112886,9.54912,108505,9.54749,38826.3,9.5483,15675.6
9.54017,4573.88,9.54261,112523,9.54261,111554,9.54098,40689.4,9.5418,14143.3
9.53366,6895.73,9.5361,112480,9.5361,111026,9.53448,41189.6,9.53529,12603.4
9.52716,5757.7,9.5296,114261,9.5296,112104,9.52797,39744.2,9.52878,13934.6
9.52065,5194.44,9.52309,113564,9.52309,111954,9.52146,40477.2,9.52228,13612.7
9.51414,5236.2,9.51658,112109,9.51658,111808,9.51495,39788.9,9.51577,13624.8
9.50763,6126.44,9.51007,113091,9.51007,109982,9.50845,39010.8,9.50926,13385.1
9.50113,5720.09,9.50357,113210,9.50357,110389,9.50194,39993.5,9.50275,13512.8
9.49462,5927.08,9.49706,113698,9.49706,110513,9.49543,39498.4,9.49625,14989.1
9.48811,5423.68,9.49055,112535,9.49055,110529,9.48893,39908.4,9.48974,14978.2
