PPM_6,mag_6,PPM_35,mag_35,PPM_78,mag_78,PPM_97,mag_97
10.0485,262005,10.0412,85858.2,10.0412,46172.6,10.0396,13644
10.042,259740,10.0347,86329.1,10.0347,46986.3,10.0331,13736.7
10.0355,259273,10.0282,85591.8,10.0282,44933.6,10.0265,13051.4
10.029,258968,10.0217,85198.9,10.0217,44555.4,10.02,13872.5
10.0225,259593,10.0152,87141.3,10.0152,45244.6,10.0135,12866.9
10.016,259314,10.0087,85655.2,10.0087,45443.6,10.007,12060
10.0095,257989,10.0021,83564.6,10.0021,43821.9,10.0005,13231.3
10.003,258346,9.99564,85268.3,9.99564,45986.8,9.99401,11511
9.99645,258371,9.98913,84128.8,9.98913,46207.5,9.98751,14006.1
9.98995,257923,9.98263,85762.8,9.98263,45556.5,9.981,13512.3
9.98344,258462,9.97612,86371.8,9.97612,45509.7,9.97449,12535.7
9.97693,257670,9.96961,84718.8,9.96961,44283.7,9.96799,12341.2
9.97043,257110,9.96311,84340.1,9.96311,46383.5,9.96148,12262.2
9.96392,257679,9.9566,83699.2,9.9566,44759,9.95497,12877.8
9.95741,258642,9.95009,84473.5,9.95009,45819.1,9.94847,12760.6
9.95091,257275,9.94359,83715.6,9.94359,46747.5,9.94196,11786.1
9.9444,256802,9.93708,84129.6,9.93708,44121.9,9.93545,14141.3
9.93789,255419,9.93057,81792.1,9.93057,44972.5,9.92895,11891
9.93139,257037,9.92407,82430.8,9.92407,45953.5,9.92244,12544.3
9.92488,256334,9.91756,83973.1,9.91756,45071.1,9.91593,14225.1
9.91837,257955,9.91105,84331.6,9.91105,43581,9.90943,12081.8
9.91187,257840,9.90455,83208.1,9.90455,45865.1,9.90292,11667.3
9.90536,256336,9.89804,83489.2,9.89804,45495.6,9.89641,12593.7
9.89885,255063,9.89153,82975.7,9.89153,44725.2,9.88991,12573.9
9.89235,254475,9.88503,84137.2,9.88503,44708,9.8834,12128.9
9.88584,255558,9.87852,83365.8,9.87852,45301.7,9.87689,11436.9
9.87933,254944,9.87201,84928.4,9.87201,46025.6,9.87039,12016.8
9.87283,254524,9.86551,83912.6,9.86551,46007.1,9.86388,12610.9
9.86632,254761,9.859,81302,9.859,44267.3,9.85737,11853
9.85981,253449,9.85249,81956.4,9.85249,44423.4,9.85087,12329.6
9.85331,253836,9.84599,83439.4,9.84599,42988.7,9.84436,11866.4
9.8468,253381,9.83948,83233.3,9.83948,45942.1,9.83785,12034.5
9.84029,256233,9.83297,83056.2,9.83297,44246.6,9.83135,11006.5
9.83379,252586,9.82647,82264.4,9.82647,45079.5,9.82484,10413.6
9.82728,253023,9.81996,82564.3,9.81996,42054.7,9.81833,12073.2
9.82077,252959,9.81345,81923,9.81345,44124.4,9.81183,10736.8
9.81427,252149,9.80695,81315.7,9.80695,43633.8,9.80532,12574.8
9.80776,251722,9.80044,83214.6,9.80044,46341.3,9.79881,12677.8
9.80125,253297,9.79393,83422,9.79393,42977,9.79231,11261.3
9.79475,251094,9.78743,82808,9.78743,44616.1,9.7858,11952.2
9.78824,250520,9.78092,81682.5,9.78092,43787.1,9.77929,11697.1
9.78173,252889,9.77441,81800.5,9.77441,44812.7,9.77279,12518.2
9.77523,251385,9.7679,81826.6,9.7679,42541.6,9.76628,10634.9
9.76872,253455,9.7614,80954,9.7614,43596.8,9.75977,12374
9.76221,251878,9.75489,82380.3,9.75489,43732.5,9.75326,10720.5
9.7557,251221,9.74838,82467.9,9.74838,44707.2,9.74676,12124.1
9.7492,250983,9.74188,80749.3,9.74188,44381.2,9.74025,12346
9.74269,250893,9.73537,81093.3,9.73537,42083.1,9.73374,12541.1
9.73618,250448,9.72886,81157.1,9.72886,44256.6,9.72724,11279.5
9.72968,251928,9.72236,79419.1,9.72236,43588.4,9.72073,10641.8
9.72317,250135,9.71585,82330.4,9.71585,42316.7,9.71422,12022.7
9.71666,250725,9.70934,81176,9.70934,42056.1,9.70772,12213.4
9.71016,250045,9.70284,82076.1,9.70284,43463.6,9.70121,11070.2
9.70365,250717,9.69633,80414.5,9.69633,43495.6,9.6947,11158.7
9.69714,249760,9.68982,81079.6,9.68982,42931.4,9.6882,11124.4
9.69064,248397,9.68332,79962.6,9.68332,43967.8,9.68169,12581.1
9.68413,249612,9.67681,80176.7,9.67681,41841.6,9.67518,12244.3
9.67762,250129,9.6703,80258,9.6703,41833.5,9.66868,11243.3
9.67112,249770,9.6638,80708.2,9.6638,42996.1,9.66217,11409.9
9.66461,247941,9.65729,78839.8,9.65729,43112.3,9.65566,9709.43
9.6581,249026,9.65078,79703.7,9.65078,42783.4,9.64916,10317.7
9.6516,246709,9.64428,79843.5,9.64428,43487.8,9.64265,11910.8
9.64509,249577,9.63777,80893.7,9.63777,42925,9.63614,10971.6
9.63858,249224,9.63126,80165.7,9.63126,42633.4,9.62964,11140.7
9.63208,248636,9.62476,79892.2,9.62476,42391.5,9.62313,11506.7
9.62557,248170,9.61825,80286.8,9.61825,43566.9,9.61662,8656.41
9.61906,247288,9.61174,79090.7,9.61174,42972.5,9.61012,10921.4
9.61256,247961,9.60524,79680.2,9.60524,41737,9.60361,12319.6
9.60605,248204,9.59873,80974.6,9.59873,43621.2,9.5971,12034.3
9.59954,248468,9.59222,78345.5,9.59222,44365.9,9.5906,11626.5
9.59304,248097,9.58572,78610.5,9.58572,41817.1,9.58409,10612.4
9.58653,247583,9.57921,79641.4,9.57921,42438.5,9.57758,10609.2
9.58002,247317,9.5727,80024.3,9.5727,43703.2,9.57108,10080.9
9.57352,247479,9.5662,81388.1,9.5662,42680.3,9.56457,10296.4
9.56701,246747,9.55969,79202.6,9.55969,41774.4,9.55806,11129.3
9.5605,246013,9.55318,79813.2,9.55318,43075.4,9.55156,10822.4
9.554,246104,9.54668,80023.1,9.54668,42611.5,9.54505,10294.3
9.54749,247227,9.54017,78747.3,9.54017,42587,9.53854,9430.14
9.54098,247602,9.53366,78491.7,9.53366,40256.8,9.53204,10617.4
9.53448,247251,9.52716,77527.4,9.52716,42114.2,9.52553,10894.9
9.52797,245252,9.52065,79279.5,9.52065,43512.2,9.51902,11035.4
9.52146,245519,9.51414,79204.7,9.51414,43605.7,9.51251,10959.3
9.51495,245287,9.50763,77986.2,9.50763,42111.7,9.50601,12219.2
9.50845,245989,9.50113,77844,9.50113,43064,9.4995,8839.98
9.50194,246008,9.49462,78853.9,9.49462,39750.9,9.49299,10267
9.49543,246036,9.48811,78394.6,9.48811,42312.4,9.48649,10444.8
9.48893,244493,9.48161,78596.3,9.48161,42064,9.47998,9953.2
9.48242,246698,9.4751,79217.5,9.4751,42083.4,9.47347,11731.3
9.47591,245478,9.46859,78284.8,9.46859,41921.5,9.46697,10421.1
9.46941,243801,9.46209,77684.5,9.46209,42118.2,9.46046,9784.89
9.4629,244122,9.45558,77826.5,9.45558,42090.3,9.45395,10743.7
9.45639,244990,9.44907,77273.8,9.44907,40909.2,9.44745,9502.43
9.44989,245063,9.44257,77676.6,9.44257,40482.4,9.44094,11042.3
9.44338,242529,9.43606,77685.6,9.43606,41620.5,9.43443,11220.6
9.43687,243572,9.42955,77644.5,9.42955,41652.9,9.42793,10789.1
9.43037,242134,9.42305,78185,9.42305,42624.6,9.42142,10592.6
9.42386,244513,9.41654,77004.2,9.41654,39944.3,9.41491,10107.3
9.41735,243826,9.41003,77812.6,9.41003,40787.4,9.40841,9739.46
9.41085,243866,9.40353,76704.3,9.40353,40489.1,9.4019,10060.6
9.40434,245052,9.39702,76739,9.39702,41673.8,9.39539,10442.7
9.39783,244456,9.39051,78411.7,9.39051,41568.6,9.38889,10314.2
9.39133,243278,9.38401,77441.8,9.38401,40552.7,9.38238,9440.18
9.38482,242520,9.3775,78734.3,9.3775,41725.1,9.37587,12237.2
9.37831,243036,9.37099,77839.3,9.37099,41798.5,9.36937,11382.1
9.37181,241870,9.36449,76479.1,9.36449,42025.6,9.36286,10964.7
9.3653,242069,9.35798,75883.4,9.35798,42006.2,9.35635,12696.5
9.35879,241752,9.35147,77615.3,9.35147,41330.6,9.34985,10697.2
9.35229,242039,9.34497,77916.4,9.34497,42116.3,9.34334,10311.5
9.34578,242947,9.33846,77623.3,9.33846,41951.6,9.33683,10162
9.33927,244170,9.33195,76784.3,9.33195,40454.3,9.33033,12053.5
9.33277,244385,9.32545,77705.5,9.32545,42044,9.32382,10023.6
9.32626,242512,9.31894,76932.4,9.31894,42316.6,9.31731,9316.17
9.31975,242572,9.31243,76900.1,9.31243,39906,9.31081,9747.19
9.31325,242928,9.30593,76789.2,9.30593,38482.9,9.3043,9616.59
9.30674,240390,9.29942,78078.3,9.29942,39152.9,9.29779,9928.24
9.30023,242076,9.29291,78438.8,9.29291,40642.1,9.29129,10411.2
9.29373,241892,9.28641,77314.5,9.28641,40191.8,9.28478,10309.4
9.28722,241813,9.2799,77543.4,9.2799,40318.9,9.27827,9094.41
9.28071,241162,9.27339,75898.3,9.27339,39597.8,9.27177,8846.41
9.27421,240711,9.26689,77113.1,9.26689,40703.2,9.26526,9699.79
9.2677,241288,9.26038,76097.9,9.26038,41053,9.25875,10315.3
9.26119,241230,9.25387,76748.5,9.25387,40101.8,9.25224,10069.7
9.25468,239544,9.24736,76206.1,9.24736,42315.9,9.24574,9922.99
9.24818,240897,9.24086,74972.1,9.24086,40743.8,9.23923,9481.16
9.24167,240622,9.23435,76396.2,9.23435,41087.7,9.23272,8171
9.23516,239623,9.22784,76653.5,9.22784,42241.9,9.22622,12934.7
9.22866,241690,9.22134,76242,9.22134,40896.7,9.21971,11737.6
9.22215,239990,9.21483,77756.6,9.21483,41280.3,9.2132,11104.7
9.21564,242252,9.20832,77063.5,9.20832,40914.9,9.2067,8468.83
9.20914,239657,9.20182,76771.6,9.20182,41306.7,9.20019,7747.9
9.20263,240872,9.19531,75359,9.19531,40926.9,9.19368,9324.76
9.19612,241743,9.1888,75662.4,9.1888,38888.3,9.18718,11832.1
9.18962,241622,9.1823,73275.4,9.1823,41187,9.18067,9862.99
9.18311,240808,9.17579,76936,9.17579,38925.8,9.17416,8313.08
9.1766,240370,9.16928,74990.8,9.16928,40208.5,9.16766,10536.5
9.1701,239655,9.16278,75190.9,9.16278,39914.7,9.16115,10060
9.16359,239371,9.15627,76614.3,9.15627,40201.4,9.15464,10871.1
9.15708,238159,9.14976,74537,9.14976,39096.1,9.14814,10596.3
9.15058,241641,9.14326,75624.5,9.14326,40704.5,9.14163,8662.8
9.14407,240060,9.13675,76328.8,9.13675,40826.4,9.13512,10212
9.13756,240145,9.13024,75456.2,9.13024,39774.6,9.12862,9575.4
9.13106,239891,9.12374,75815.8,9.12374,40223.8,9.12211,11033.2
9.12455,239431,9.11723,75944.3,9.11723,40874.3,9.1156,8060.61
9.11804,238169,9.11072,74703.4,9.11072,39868.4,9.1091,10032.3
9.11154,238854,9.10422,76507.9,9.10422,41637.1,9.10259,9733.26
9.10503,239543,9.09771,75323.7,9.09771,40610.2,9.09608,10309.9
9.09852,237409,9.0912,75362.1,9.0912,41404.7,9.08958,9696.02
9.09202,240404,9.0847,74490.7,9.0847,39395.9,9.08307,7011.14
9.08551,239299,9.07819,73796.9,9.07819,39655,9.07656,9426.55
9.079,240700,9.07168,75290.5,9.07168,40503.1,9.07006,9442.59
9.0725,238448,9.06518,74962.2,9.06518,39015.7,9.06355,7960.11
9.06599,239218,9.05867,76188.1,9.05867,37911.4,9.05704,9132.06
9.05948,239215,9.05216,75078.2,9.05216,40521.8,9.05054,8786.18
9.05298,237860,9.04566,77081.9,9.04566,38025,9.04403,9453.52
9.04647,239594,9.03915,76477.3,9.03915,38417.1,9.03752,10536.8
9.03996,237564,9.03264,75002.2,9.03264,41238.5,9.03102,9519.47
9.03346,237281,9.02614,74738.2,9.02614,39644.7,9.02451,9117.52
9.02695,238204,9.01963,74397.8,9.01963,39491.1,9.018,8644.39
9.02044,237820,9.01312,73707.6,9.01312,37689.4,9.0115,10257.6
9.01394,237682,9.00661,74266.4,9.00661,39170.4,9.00499,9140.07
9.00743,239123,9.00011,74173.3,9.00011,39506.4,8.99848,7714.57
9.00092,237425,8.9936,75051.8,8.9936,40783.5,8.99197,9410.51
8.99441,239700,8.98709,73784.1,8.98709,40392.1,8.98547,8350.68
8.98791,238704,8.98059,74371.1,8.98059,42074.8,8.97896,8113.61
8.9814,236909,8.97408,75266.5,8.97408,39296.1,8.97245,8459.63
8.97489,236696,8.96757,75059.4,8.96757,39849.1,8.96595,8679.1
8.96839,238021,8.96107,73719.1,8.96107,41080.1,8.95944,9240.32
8.96188,237870,8.95456,74615.7,8.95456,39919.3,8.95293,8952.02
8.95537,240462,8.94805,75880.4,8.94805,39973.8,8.94643,11040.2
8.94887,238630,8.94155,75108.2,8.94155,39636.5,8.93992,9065.83
8.94236,238946,8.93504,74829.3,8.93504,38419.2,8.93341,8700.44
8.93585,238772,8.92853,73627.5,8.92853,40417.5,8.92691,7703.36
8.92935,238557,8.92203,73563.2,8.92203,37418.8,8.9204,8150.34
8.92284,238478,8.91552,74936.8,8.91552,40243.7,8.91389,6225.18
8.91633,237636,8.90901,74347.2,8.90901,40309,8.90739,7589.45
8.90983,236412,8.90251,76603,8.90251,38097.6,8.90088,8127.61
8.90332,239160,8.896,76107.9,8.896,40118,8.89437,8517.64
8.89681,238680,8.88949,74974.9,8.88949,39970.2,8.88787,9693.37
8.89031,236269,8.88299,75578.9,8.88299,38650.3,8.88136,7503.48
8.8838,237309,8.87648,73171.7,8.87648,38910.3,8.87485,8015.5
8.87729,239082,8.86997,76006.9,8.86997,39429,8.86835,8695.96
8.87079,236616,8.86347,73070.5,8.86347,38234.2,8.86184,8294.16
8.86428,237709,8.85696,73563.8,8.85696,39672.8,8.85533,6899.2
8.85777,237619,8.85045,71886.9,8.85045,39490.2,8.84883,7308.29
8.85127,237140,8.84395,73167,8.84395,40688,8.84232,6964.93
8.84476,237914,8.83744,75240.1,8.83744,38980.9,8.83581,9896.08
8.83825,239277,8.83093,74018.2,8.83093,38419.4,8.82931,8337.58
8.83175,237237,8.82443,72574.5,8.82443,38993.7,8.8228,8229.35
8.82524,237510,8.81792,73892.4,8.81792,38044.1,8.81629,9502.27
8.81873,235629,8.81141,74458.5,8.81141,38002,8.80979,7624.63
8.81223,237044,8.80491,73890.6,8.80491,39308.3,8.80328,9256.56
8.80572,236434,8.7984,75628.5,8.7984,38700.1,8.79677,7385.05
8.79921,237645,8.79189,72757.7,8.79189,39810.2,8.79027,7610.1
8.79271,238434,8.78539,73861.3,8.78539,40360.9,8.78376,9550.61
8.7862,237974,8.77888,74393,8.77888,37758.8,8.77725,10185.3
8.77969,237166,8.77237,73397.1,8.77237,39152.7,8.77075,7651.25
8.77319,236352,8.76587,74575.1,8.76587,39172.3,8.76424,6854.79
8.76668,237048,8.75936,73794.3,8.75936,38613.5,8.75773,7561.84
8.76017,236768,8.75285,74082.4,8.75285,37165.9,8.75122,8520.94
8.75367,235753,8.74634,72555.2,8.74634,38140.3,8.74472,9212.76
8.74716,235426,8.73984,74442.7,8.73984,37776.3,8.73821,7775.48
8.74065,236417,8.73333,73341.5,8.73333,40211.6,8.7317,7363.49
8.73414,236418,8.72682,72648.1,8.72682,39390.3,8.7252,8487.49
8.72764,236190,8.72032,73416.2,8.72032,38105.5,8.71869,8713.91
8.72113,237001,8.71381,74131.5,8.71381,37526.3,8.71218,7614.27
8.71462,237107,8.7073,70952.6,8.7073,38110.3,8.70568,8518.09
8.70812,236488,8.7008,72693.2,8.7008,38965.1,8.69917,8732.49
8.70161,235617,8.69429,71873,8.69429,39404.7,8.69266,6809.41
8.6951,235973,8.68778,72891.7,8.68778,37573.7,8.68616,7110.13
8.6886,236668,8.68128,73667.8,8.68128,36797.4,8.67965,8854.61
8.68209,236555,8.67477,75246.7,8.67477,39715.4,8.67314,8447.63
8.67558,235884,8.66826,72464.9,8.66826,38341.2,8.66664,7421.98
8.66908,235946,8.66176,72485.9,8.66176,36829.4,8.66013,7539.24
8.66257,235559,8.65525,72992.5,8.65525,35396.3,8.65362,6830.52
8.65606,235670,8.64874,72934.4,8.64874,37877,8.64712,8246.9
8.64956,236420,8.64224,74319,8.64224,39830.8,8.64061,9089.1
8.64305,236179,8.63573,72455.8,8.63573,38125.1,8.6341,7527.64
8.63654,235700,8.62922,71797.2,8.62922,38532.5,8.6276,6974.76
8.63004,234963,8.62272,73711.1,8.62272,37520.2,8.62109,6413.17
8.62353,235874,8.61621,72057.5,8.61621,40093.8,8.61458,7461.19
8.61702,236747,8.6097,72379.8,8.6097,38656.8,8.60808,6642.97
8.61052,237068,8.6032,71812.3,8.6032,38225.6,8.60157,6993.46
8.60401,238000,8.59669,71620.4,8.59669,38597.1,8.59506,6547.52
8.5975,236916,8.59018,72801,8.59018,39519.1,8.58856,8101.9
8.591,236607,8.58368,72740.7,8.58368,37628.8,8.58205,7578.95
8.58449,235634,8.57717,73414.9,8.57717,38717,8.57554,7003.15
8.57798,235288,8.57066,71322.7,8.57066,39133.7,8.56904,7548.62
8.57148,235944,8.56416,72586.3,8.56416,39470.5,8.56253,5681.23
8.56497,236633,8.55765,74113.6,8.55765,38457.5,8.55602,6890.22
8.55846,235904,8.55114,72729.3,8.55114,37734.5,8.54952,7521.26
8.55196,235347,8.54464,73599.5,8.54464,37849.6,8.54301,6670.54
8.54545,236921,8.53813,71721.8,8.53813,39742.3,8.5365,7967.62
8.53894,235910,8.53162,72866.5,8.53162,36525.4,8.53,6156.53
8.53244,235748,8.52512,72064.9,8.52512,38783.3,8.52349,9012.29
8.52593,235269,8.51861,72723.9,8.51861,38214.1,8.51698,6929.4
8.51942,235449,8.5121,73217.2,8.5121,37886.2,8.51048,6860.12
8.51292,232945,8.5056,71659.4,8.5056,39571,8.50397,6644.65
8.50641,237136,8.49909,70993.4,8.49909,37242.9,8.49746,5887.03
8.4999,235741,8.49258,70871.4,8.49258,37141.3,8.49095,6337.69
8.49339,234941,8.48607,71105.1,8.48607,38037.4,8.48445,7125.23
8.48689,234157,8.47957,70802.5,8.47957,37022.9,8.47794,5392.26
8.48038,233430,8.47306,71991,8.47306,38144,8.47143,4335.69
8.47387,236069,8.46655,71698.3,8.46655,37720.9,8.46493,7204.14
8.46737,236234,8.46005,69444.8,8.46005,37570.1,8.45842,5752.71
8.46086,235396,8.45354,71815.7,8.45354,38250.2,8.45191,7459.17
8.45435,235748,8.44703,71384.6,8.44703,38037.9,8.44541,5934.15
8.44785,234208,8.44053,71525.3,8.44053,37461.4,8.4389,6214.41
8.44134,233909,8.43402,70519.7,8.43402,35245.5,8.43239,6481.25
8.43483,235226,8.42751,70427.2,8.42751,38291.9,8.42589,6845.93
8.42833,234432,8.42101,70659.9,8.42101,37537.2,8.41938,6340.96
8.42182,234677,8.4145,69516.6,8.4145,36866.1,8.41287,5608.38
8.41531,233886,8.40799,71345,8.40799,37362.2,8.40637,7274.11
8.40881,232231,8.40149,68602.4,8.40149,36402.1,8.39986,5913.14
8.4023,232022,8.39498,70600.7,8.39498,36479.4,8.39335,6507.92
8.39579,231418,8.38847,68538.2,8.38847,36941.7,8.38685,7438.27
8.38929,231736,8.38197,70031.2,8.38197,37934.5,8.38034,7506.29
8.38278,230691,8.37546,69434,8.37546,37679.5,8.37383,6295.66
8.37627,231312,8.36895,68069.9,8.36895,37213.9,8.36733,6599.98
8.36977,228045,8.36245,72620.1,8.36245,36139.6,8.36082,5225.41
8.36326,231291,8.35594,72607.5,8.35594,37779.6,8.35431,5729.22
8.35675,233173,8.34943,71498.5,8.34943,38002.9,8.34781,5795.92
8.35025,231392,8.34293,70780,8.34293,35496.7,8.3413,6160.09
8.34374,232264,8.33642,72124.1,8.33642,35182.2,8.33479,6429.27
8.33723,233203,8.32991,71748.5,8.32991,37050.9,8.32829,5924.35
8.33073,234862,8.32341,70446.7,8.32341,37943.8,8.32178,4768.31
8.32422,234716,8.3169,73046.5,8.3169,37690.5,8.31527,7396.52
8.31771,236131,8.31039,72593.8,8.31039,37829.3,8.30877,6161.79
8.31121,236510,8.30389,73409.4,8.30389,37808.6,8.30226,5364.68
8.3047,236790,8.29738,72977.2,8.29738,36324.2,8.29575,4035.76
8.29819,237534,8.29087,72145.5,8.29087,37445.3,8.28925,5535.3
8.29169,237915,8.28437,71266.6,8.28437,37889.1,8.28274,3872.74
8.28518,237760,8.27786,70255.7,8.27786,37054.8,8.27623,5212.36
8.27867,234973,8.27135,72048.6,8.27135,37520.4,8.26973,3772.82
8.27217,236088,8.26485,72460.3,8.26485,37516.9,8.26322,6824.66
8.26566,234836,8.25834,72281.7,8.25834,37260.9,8.25671,6331.89
8.25915,236491,8.25183,72674.6,8.25183,35258.8,8.25021,7179.52
8.25265,237839,8.24533,73115,8.24533,38332,8.2437,4897.98
8.24614,235396,8.23882,70364.2,8.23882,36355.2,8.23719,6544.9
8.23963,236302,8.23231,71403.9,8.23231,37366.8,8.23068,7155.1
8.23312,235467,8.2258,71415,8.2258,36798.7,8.22418,5162.63
8.22662,239835,8.2193,71808.7,8.2193,34521.5,8.21767,6445.81
8.22011,236171,8.21279,72454.6,8.21279,37577.8,8.21116,6650.6
8.2136,235599,8.20628,71796.2,8.20628,36455.3,8.20466,3374.76
8.2071,237463,8.19978,72614.4,8.19978,37351.1,8.19815,4667.5
8.20059,237623,8.19327,72464.3,8.19327,37706.7,8.19164,3950.78
8.19408,236037,8.18676,70658.7,8.18676,36704.6,8.18514,5565.21
8.18758,235994,8.18026,71632.2,8.18026,36545.3,8.17863,5102.31
8.18107,237695,8.17375,70706.7,8.17375,33912.2,8.17212,4729.58
8.17456,237088,8.16724,69348.6,8.16724,38576.6,8.16562,5063.04
8.16806,236506,8.16074,71915.1,8.16074,35690.2,8.15911,5791.54
8.16155,234423,8.15423,72263.2,8.15423,34980.7,8.1526,5226.32
8.15504,238354,8.14772,70549,8.14772,36142.8,8.1461,4880.11
8.14854,234287,8.14122,71248.8,8.14122,35644.1,8.13959,4921.37
8.14203,236486,8.13471,71168.1,8.13471,35488.8,8.13308,2818.38
8.13552,235139,8.1282,71800,8.1282,35578.9,8.12658,5842.9
8.12902,233858,8.1217,71052.9,8.1217,35917,8.12007,4150.01
8.12251,237081,8.11519,71532.1,8.11519,35748.8,8.11356,7446.89
8.116,235612,8.10868,68513.3,8.10868,35151.1,8.10706,4088.48
8.1095,235255,8.10218,70561.4,8.10218,35701.5,8.10055,3669.16
8.10299,235523,8.09567,68599.5,8.09567,34608.9,8.09404,5671.79
8.09648,235302,8.08916,68191.6,8.08916,35442.8,8.08754,5434.37
8.08998,234598,8.08266,67375,8.08266,35139.2,8.08103,5017.51
8.08347,233401,8.07615,67859.2,8.07615,35039.1,8.07452,5445.58
8.07696,232259,8.06964,68380.6,8.06964,33264.8,8.06802,5082.79
8.07046,230765,8.06314,70358,8.06314,34888.8,8.06151,4602.95
8.06395,233401,8.05663,67976.6,8.05663,33197.6,8.055,3506.96
8.05744,231489,8.05012,68647,8.05012,35163.2,8.0485,5000.72
8.05094,234464,8.04362,70852,8.04362,34175.4,8.04199,5544.88
8.04443,235518,8.03711,68489.1,8.03711,35340.2,8.03548,4795.3
8.03792,236074,8.0306,66300.5,8.0306,34489.7,8.02898,4409.46
8.03142,236767,8.0241,68665.7,8.0241,33821.1,8.02247,4127.63
8.02491,237941,8.01759,67613.6,8.01759,36280.5,8.01596,5937.69
8.0184,236429,8.01108,69261.3,8.01108,34496.9,8.00946,6447.87
8.0119,236341,8.00458,69627.7,8.00458,36100.4,8.00295,5782.24
8.00539,235394,7.99807,69291.1,7.99807,38424.6,7.99644,6640
7.99888,232748,7.99156,70357.3,7.99156,36684.4,7.98994,4343.18
7.99238,233193,7.98505,70945.6,7.98505,37057.6,7.98343,4467.85
7.98587,231330,7.97855,68950.5,7.97855,36850.2,7.97692,4185.3
7.97936,234317,7.97204,69072,7.97204,36268.1,7.97041,4691.1
7.97285,237394,7.96553,69341.7,7.96553,38499.3,7.96391,4871.14
7.96635,237927,7.95903,68210.5,7.95903,37044.5,7.9574,4822.26
7.95984,239428,7.95252,70037.9,7.95252,37972.7,7.95089,4116.52
7.95333,241514,7.94601,68218,7.94601,37126.2,7.94439,5864.43
7.94683,238424,7.93951,69110.7,7.93951,36857.5,7.93788,4664.06
7.94032,237978,7.933,68383.2,7.933,36097.7,7.93137,4538.31
7.93381,237827,7.92649,68819.1,7.92649,38517.5,7.92487,3238.94
7.92731,238594,7.91999,67313.6,7.91999,37746.9,7.91836,4381.19
7.9208,235593,7.91348,67332.2,7.91348,36632,7.91185,2971.87
7.91429,234540,7.90697,68122.4,7.90697,36388.5,7.90535,5365.48
7.90779,237154,7.90047,65855.6,7.90047,34590.3,7.89884,3416.61
7.90128,234810,7.89396,65196.6,7.89396,37640.8,7.89233,2920.67
7.89477,234670,7.88745,65510.1,7.88745,35599.7,7.88583,3962.08
7.88827,233376,7.88095,67324.7,7.88095,35252.8,7.87932,2212.53
7.88176,233698,7.87444,65099.5,7.87444,34279.4,7.87281,4347.79
7.87525,232342,7.86793,68290.7,7.86793,34714,7.86631,4977.11
7.86875,232948,7.86143,67533.9,7.86143,33973,7.8598,3700.31
7.86224,233103,7.85492,67083.8,7.85492,34003.3,7.85329,2943.61
7.85573,232581,7.84841,65212.2,7.84841,33238.2,7.84679,3152.3
7.84923,232923,7.84191,66750.1,7.84191,32866.6,7.84028,3745.89
7.84272,232643,7.8354,67876.2,7.8354,34791.2,7.83377,3634.87
7.83621,231563,7.82889,65870.8,7.82889,35916.7,7.82727,3166.23
7.82971,232573,7.82239,65174.8,7.82239,34667.5,7.82076,4452.48
7.8232,231194,7.81588,67103.4,7.81588,33935.2,7.81425,1711.72
7.81669,230593,7.80937,67232.7,7.80937,33184.3,7.80775,4268.85
7.81019,231896,7.80287,67222.3,7.80287,33015.9,7.80124,4900.87
7.80368,232423,7.79636,66670.6,7.79636,34332.5,7.79473,3430.46
7.79717,233614,7.78985,67095,7.78985,34392.9,7.78823,3843.65
7.79067,232486,7.78335,66771.5,7.78335,31725,7.78172,4586.3
7.78416,231783,7.77684,66918.3,7.77684,33473.7,7.77521,2686.12
7.77765,233254,7.77033,68114.5,7.77033,32291.8,7.76871,4806.71
7.77115,233862,7.76383,65266.6,7.76383,33810.6,7.7622,4250.59
7.76464,232294,7.75732,67366.1,7.75732,34554,7.75569,4382.77
7.75813,234695,7.75081,68882.8,7.75081,33605.3,7.74919,4306.72
7.75163,234353,7.74431,66568.4,7.74431,34791,7.74268,4157.89
7.74512,235175,7.7378,66018.5,7.7378,33538,7.73617,5146.74
7.73861,233103,7.73129,67885.1,7.73129,35149.8,7.72966,2430.75
7.7321,234867,7.72478,67710.9,7.72478,33612.5,7.72316,4940.96
7.7256,234021,7.71828,68103,7.71828,33243.2,7.71665,4735.97
7.71909,234291,7.71177,67507.4,7.71177,33533.9,7.71014,3562.15
7.71258,234655,7.70526,68092.4,7.70526,32456.2,7.70364,5697.68
7.70608,236790,7.69876,68674.8,7.69876,33249.4,7.69713,4383.92
7.69957,234649,7.69225,68271.7,7.69225,33505.6,7.69062,3820.3
7.69306,236745,7.68574,67887.9,7.68574,32874,7.68412,702.808
7.68656,236151,7.67924,67397.4,7.67924,33434.2,7.67761,3968.02
7.68005,235304,7.67273,68824.2,7.67273,32600.4,7.6711,4306.46
7.67354,235419,7.66622,67373.5,7.66622,31206.4,7.6646,4490.95
7.66704,236505,7.65972,67704.8,7.65972,34190,7.65809,1326.85
7.66053,238195,7.65321,69576.4,7.65321,33808.8,7.65158,4640.64
7.65402,236474,7.6467,66399.6,7.6467,36065.7,7.64508,4857.88
7.64752,235923,7.6402,68340.1,7.6402,35266.9,7.63857,3289.12
7.64101,236794,7.63369,68482.8,7.63369,32136,7.63206,3347.44
7.6345,235242,7.62718,66785.5,7.62718,34195.7,7.62556,5275.24
