PPM_6,mag_6,PPM_35,mag_35,PPM_78,mag_78,PPM_97,mag_97
11.0962,174108,11.0889,137473,11.0832,53348.2,11.0856,35940.1
11.0897,173621,11.0824,137552,11.0767,55050.3,11.0791,36397.4
11.0832,173543,11.0759,138325,11.0702,54251.6,11.0726,35612.9
11.0767,173805,11.0694,136459,11.0637,54391.8,11.0661,34892.9
11.0702,171584,11.0629,135049,11.0572,54679.3,11.0596,34571.4
11.0637,172535,11.0564,134326,11.0507,54608,11.0531,36140.1
11.0572,170095,11.0499,135339,11.0442,52314.1,11.0466,36103.6
11.0507,172118,11.0434,134915,11.0377,54132.8,11.0401,36441.1
11.0442,171498,11.0368,135080,11.0312,54929.8,11.0336,37305.1
11.0377,172646,11.0303,132028,11.0246,53036.3,11.0271,37680.4
11.0312,169142,11.0238,133389,11.0181,53917.3,11.0206,37845.1
11.0246,168757,11.0173,132415,11.0116,53226.3,11.0141,37617.3
11.0181,169793,11.0108,131910,11.0051,52873,11.0076,37103.3
11.0116,170569,11.0043,131891,10.9986,52937.7,11.0011,38672.8
11.0051,168169,10.9978,133075,10.9921,52371,10.9946,37102.4
10.9986,168120,10.9913,131409,10.9856,50651.7,10.988,37155.1
10.9921,165565,10.9848,130355,10.9791,49460.6,10.9815,38160.2
10.9856,167372,10.9783,128801,10.9726,51480,10.975,36116.3
10.9791,167175,10.9718,130217,10.9661,51153,10.9685,36397.5
10.9726,165519,10.9653,128473,10.9596,51596.4,10.962,36670.6
10.9661,167202,10.9588,129446,10.9531,51805.1,10.9555,37508.1
10.9596,166256,10.9523,130485,10.9466,52136,10.949,37647.1
10.9531,164816,10.9458,130288,10.9401,51022.5,10.9425,37225.1
10.9466,166110,10.9392,128341,10.9336,50172.7,10.936,38001.3
10.9401,164567,10.9327,128885,10.927,49878.9,10.9295,38321.1
10.9336,165578,10.9262,129409,10.9205,49980.7,10.923,37292.7
10.927,165748,10.9197,128894,10.914,49862.9,10.9165,37234.7
10.9205,163108,10.9132,126938,10.9075,49888.7,10.91,40392.6
10.914,163827,10.9067,126455,10.901,50377.6,10.9035,35606.9
10.9075,163568,10.9002,126361,10.8945,48451.9,10.8969,39143
10.901,163084,10.8937,125643,10.888,49822,10.8904,38076.5
10.8945,162988,10.8872,126176,10.8815,48822.8,10.8839,39098.6
10.888,162523,10.8807,126996,10.875,48946.1,10.8774,38753.6
10.8815,162229,10.8742,126425,10.8685,48689.3,10.8709,38011.3
10.875,160134,10.8677,124309,10.862,48527.2,10.8644,38254.3
10.8685,160043,10.8612,125442,10.8555,48111.1,10.8579,39694.8
10.862,162326,10.8547,125557,10.849,48486.1,10.8514,37219.7
10.8555,160930,10.8481,124838,10.8425,49485.3,10.8449,38583.3
10.849,159547,10.8416,124415,10.8359,48455.4,10.8384,39141.4
10.8425,160384,10.8351,125635,10.8294,47546.4,10.8319,38492.2
10.8359,160205,10.8286,124068,10.8229,49449.9,10.8254,38398.5
10.8294,159538,10.8221,123545,10.8164,47212.9,10.8189,37204.5
10.8229,160381,10.8156,121894,10.8099,46452.3,10.8124,39134.8
10.8164,159290,10.8091,122302,10.8034,47895.4,10.8059,37682
10.8099,160742,10.8026,121918,10.7969,47158.5,10.7993,36978.3
10.8034,160558,10.7961,123036,10.7904,45718.8,10.7928,38593.1
10.7969,157143,10.7896,122403,10.7839,47903.6,10.7863,38710.9
10.7904,158293,10.7831,121799,10.7774,46553.7,10.7798,39610.3
10.7839,158454,10.7766,119671,10.7709,46367.3,10.7733,39286.4
10.7774,158770,10.7701,122735,10.7644,44592.5,10.7668,39669.8
10.7709,157391,10.7636,121367,10.7579,48759.5,10.7603,38166.1
10.7644,156989,10.7571,121215,10.7514,45499.3,10.7538,38438.6
10.7579,156101,10.7505,121697,10.7449,47412.1,10.7473,38009.7
10.7514,157828,10.744,119492,10.7383,47223.1,10.7408,39515.9
10.7449,158960,10.7375,121392,10.7318,46385.6,10.7343,40006.5
10.7383,155972,10.731,119921,10.7253,44266.5,10.7278,39719.2
10.7318,158601,10.7245,119955,10.7188,47528.7,10.7213,38853.9
10.7253,157044,10.718,120401,10.7123,45686.7,10.7148,40414
10.7188,157225,10.7115,120372,10.7058,43841.2,10.7083,39440.9
10.7123,155098,10.705,118512,10.6993,44059.9,10.7017,40185.1
10.7058,154937,10.6985,119376,10.6928,46265.9,10.6952,38899.9
10.6993,154954,10.692,119698,10.6863,45325.3,10.6887,38147
10.6928,153705,10.6855,118483,10.6798,44493.1,10.6822,37981.1
10.6863,154935,10.679,118409,10.6733,44380.5,10.6757,40432.7
10.6798,155838,10.6725,117500,10.6668,44937.3,10.6692,40156.3
10.6733,154397,10.666,119168,10.6603,43346.9,10.6627,39734.6
10.6668,155841,10.6594,116593,10.6538,43960,10.6562,39443.8
10.6603,154638,10.6529,116826,10.6472,44516.6,10.6497,39131.7
10.6538,153799,10.6464,118354,10.6407,42657.3,10.6432,39529.5
10.6472,153865,10.6399,117277,10.6342,43859.4,10.6367,38912
10.6407,152181,10.6334,116421,10.6277,44009.9,10.6302,40303
10.6342,152397,10.6269,117280,10.6212,45432.3,10.6237,39114.7
10.6277,154262,10.6204,115766,10.6147,43908.2,10.6172,38967.2
10.6212,151773,10.6139,115865,10.6082,41319.8,10.6106,41760.1
10.6147,153117,10.6074,115395,10.6017,43474.4,10.6041,40369.9
10.6082,151278,10.6009,115837,10.5952,41606.8,10.5976,40358.3
10.6017,153955,10.5944,116731,10.5887,43530.3,10.5911,38319.4
10.5952,151438,10.5879,115208,10.5822,44070.4,10.5846,39944.6
10.5887,151761,10.5814,116884,10.5757,42057.5,10.5781,41395.1
10.5822,152636,10.5749,116348,10.5692,43822.7,10.5716,41311.2
10.5757,151275,10.5684,115612,10.5627,44347.5,10.5651,43313.6
10.5692,151318,10.5618,115373,10.5562,43174.2,10.5586,41065.4
10.5627,153227,10.5553,112970,10.5496,43203.8,10.5521,40442
10.5562,152686,10.5488,114972,10.5431,41257.9,10.5456,41087.1
10.5496,151428,10.5423,114834,10.5366,42192.5,10.5391,39421.4
10.5431,150957,10.5358,114215,10.5301,42909,10.5326,41830.1
10.5366,150896,10.5293,114049,10.5236,43709.3,10.5261,41041.8
10.5301,150505,10.5228,112739,10.5171,42823.7,10.5196,40389.3
10.5236,148872,10.5163,113402,10.5106,41735.8,10.513,41931.4
10.5171,150740,10.5098,113868,10.5041,41697.2,10.5065,41052.3
10.5106,150186,10.5033,113913,10.4976,43583.7,10.5,39444.5
10.5041,150346,10.4968,113180,10.4911,39299.8,10.4935,41500.3
10.4976,149885,10.4903,112748,10.4846,39909.3,10.487,41097.8
10.4911,149763,10.4838,112088,10.4781,41947.6,10.4805,40418.2
10.4846,148348,10.4773,112468,10.4716,41475,10.474,40685.8
10.4781,148790,10.4707,112089,10.4651,42713.9,10.4675,39360.8
10.4716,148984,10.4642,110719,10.4585,41079.5,10.461,40565.6
10.4651,149701,10.4577,111752,10.452,41353,10.4545,40496.4
10.4585,149175,10.4512,112804,10.4455,40284.7,10.448,40805.5
10.452,147165,10.4447,111604,10.439,41396.6,10.4415,42242.1
10.4455,148905,10.4382,111192,10.4325,40306.8,10.435,40048.2
10.439,148424,10.4317,111555,10.426,42528.7,10.4285,40574.3
10.4325,147285,10.4252,110746,10.4195,41153.2,10.4219,40911.5
10.426,148261,10.4187,108739,10.413,42650.7,10.4154,42325
10.4195,147748,10.4122,110519,10.4065,39287.5,10.4089,41198.8
10.413,147578,10.4057,110190,10.4,42037.9,10.4024,41575
10.4065,147495,10.3992,109448,10.3935,40741.1,10.3959,42325.7
10.4,146965,10.3927,110183,10.387,39429,10.3894,39363
10.3935,147882,10.3862,109944,10.3805,39683.4,10.3829,39523.1
10.387,146840,10.3797,109941,10.374,40884.1,10.3764,42263.9
10.3805,147290,10.3731,109615,10.3675,40039.3,10.3699,40975.6
10.374,147235,10.3666,110800,10.3609,40875.7,10.3634,40395
10.3675,147320,10.3601,110757,10.3544,39386.9,10.3569,42535.6
10.3609,146339,10.3536,109559,10.3479,42551.1,10.3504,41965.8
10.3544,147591,10.3471,108171,10.3414,40874.2,10.3439,41475.6
10.3479,144840,10.3406,110842,10.3349,40165,10.3374,43593.5
10.3414,146034,10.3341,109771,10.3284,40306,10.3309,40557.7
10.3349,145762,10.3276,110189,10.3219,38239,10.3243,41430
10.3284,146088,10.3211,108932,10.3154,40484.4,10.3178,41550
10.3219,143745,10.3146,107070,10.3089,39249,10.3113,39953.3
10.3154,146611,10.3081,110107,10.3024,39892.6,10.3048,42535.4
10.3089,146680,10.3016,108940,10.2959,39353.4,10.2983,42876.3
10.3024,145548,10.2951,108139,10.2894,38176.3,10.2918,39321.2
10.2959,147014,10.2886,108196,10.2829,39736.7,10.2853,39523
10.2894,145362,10.282,105507,10.2764,40061.9,10.2788,41862.9
10.2829,144129,10.2755,107974,10.2698,37556.4,10.2723,41896.7
10.2764,145358,10.269,106480,10.2633,38702.8,10.2658,41636
10.2698,143309,10.2625,108632,10.2568,39178.9,10.2593,40534
10.2633,145042,10.256,106347,10.2503,40093.1,10.2528,41376.2
10.2568,145286,10.2495,107311,10.2438,40075.6,10.2463,41448.6
10.2503,143731,10.243,107068,10.2373,40108.5,10.2398,40924.8
10.2438,143667,10.2365,106365,10.2308,38886.1,10.2332,41135.6
10.2373,144848,10.23,106567,10.2243,38631.9,10.2267,41391.1
10.2308,145127,10.2235,107149,10.2178,38963.5,10.2202,41975.6
10.2243,143115,10.217,104714,10.2113,37203.3,10.2137,41717.8
10.2178,145520,10.2105,106471,10.2048,37307.2,10.2072,42958.6
10.2113,143169,10.204,104923,10.1983,38451,10.2007,42192
10.2048,142403,10.1975,106532,10.1918,38613.5,10.1942,41754.2
10.1983,143060,10.191,104634,10.1853,37793.6,10.1877,43221.2
10.1918,142565,10.1844,106019,10.1788,39127.5,10.1812,41759.3
10.1853,142473,10.1779,103794,10.1722,37058.2,10.1747,40950.9
10.1788,142155,10.1714,104629,10.1657,37624.3,10.1682,41461.6
10.1722,143861,10.1649,105250,10.1592,37951.2,10.1617,42100.7
10.1657,141205,10.1584,105071,10.1527,38929.1,10.1552,42103.3
10.1592,143561,10.1519,104962,10.1462,37544.4,10.1487,42718.9
10.1527,141107,10.1454,103333,10.1397,37791.4,10.1422,40368.9
10.1462,142142,10.1389,104055,10.1332,40016.1,10.1356,41666.3
10.1397,140585,10.1324,103795,10.1267,36540.6,10.1291,39188.2
10.1332,143156,10.1259,102701,10.1202,36266.6,10.1226,42847.4
10.1267,141839,10.1194,102571,10.1137,37584.8,10.1161,42394.2
10.1202,142248,10.1129,105349,10.1072,38378.4,10.1096,41688
10.1137,143821,10.1064,104011,10.1007,39199.2,10.1031,41435
10.1072,141698,10.0999,103020,10.0942,37019.4,10.0966,42537.1
10.1007,141848,10.0933,103603,10.0877,38983.8,10.0901,41735.4
10.0942,140864,10.0868,102618,10.0811,36883,10.0836,42588.5
10.0877,140579,10.0803,102999,10.0746,35111.3,10.0771,42491.7
10.0811,138787,10.0738,103661,10.0681,38003.3,10.0706,41807.6
10.0746,140252,10.0673,102787,10.0616,36119.7,10.0641,40822.1
10.0681,141860,10.0608,102811,10.0551,37901.4,10.0576,41865.9
10.0616,139470,10.0543,103939,10.0486,35445.7,10.0511,42311.4
10.0551,139324,10.0478,101510,10.0421,39100.8,10.0445,41932.7
10.0486,140708,10.0413,103905,10.0356,35542,10.038,41906.1
10.0421,140207,10.0348,101993,10.0291,36858.4,10.0315,42653.6
10.0356,138671,10.0283,101184,10.0226,35290,10.025,42009.1
10.0291,141132,10.0218,102724,10.0161,37544.5,10.0185,43128.5
10.0226,139175,10.0153,102158,10.0096,36488.8,10.012,42941.2
10.0161,141352,10.0088,101159,10.0031,36521.5,10.0055,43497
10.0096,140780,10.0023,100354,9.99656,36933.7,9.999,43757.1
10.0031,139331,9.99575,101557,9.99005,36860.6,9.99249,42117.5
9.99656,138630,9.98924,101295,9.98355,35766.3,9.98599,43290.7
9.99005,138876,9.98273,101847,9.97704,36197.2,9.97948,41394.6
9.98355,140582,9.97623,99967.5,9.97053,37140.9,9.97297,42597.8
9.97704,139099,9.96972,100831,9.96403,36448.6,9.96647,42520.7
9.97053,140179,9.96321,100696,9.95752,35424.1,9.95996,42810
9.96403,138896,9.95671,99997.6,9.95101,34675.8,9.95345,40854.8
9.95752,138570,9.9502,98855,9.9445,36977.3,9.94694,41418.1
9.95101,137257,9.94369,99748.3,9.938,36757.9,9.94044,42282.1
9.9445,137678,9.93718,100598,9.93149,35677.5,9.93393,42118.8
9.938,136692,9.93068,100671,9.92498,36025.2,9.92742,42649.1
9.93149,138398,9.92417,99727,9.91848,33715.9,9.92092,42702.5
9.92498,141364,9.91766,100091,9.91197,37107.6,9.91441,42068.5
9.91848,136308,9.91116,99152.5,9.90546,36164.3,9.9079,43531
9.91197,137593,9.90465,99093.7,9.89896,36416.6,9.9014,42499.7
9.90546,136146,9.89814,100253,9.89245,36794.1,9.89489,42973.7
9.89896,136509,9.89164,100322,9.88594,36338.5,9.88838,42782
9.89245,136555,9.88513,98959,9.87944,34276.2,9.88188,43639.7
9.88594,135704,9.87862,99981.1,9.87293,35758.6,9.87537,42036
9.87944,136660,9.87212,99009.9,9.86642,34866.4,9.86886,42303.8
9.87293,136683,9.86561,99457.2,9.85992,35809.9,9.86236,43765.4
9.86642,137550,9.8591,99909.1,9.85341,36095.9,9.85585,41985.5
9.85992,137291,9.85259,98019.8,9.8469,33788.5,9.84934,42507.7
9.85341,135716,9.84609,98419.7,9.84039,36322.6,9.84283,43120.7
9.8469,136392,9.83958,99079.9,9.83389,35675.9,9.83633,42205.1
9.84039,136298,9.83307,96813.1,9.82738,33618.1,9.82982,44702.2
9.83389,137520,9.82657,99750.3,9.82087,36286,9.82331,43007.6
9.82738,136937,9.82006,97622.9,9.81437,35604,9.81681,43234.6
9.82087,136462,9.81355,98599,9.80786,34459.2,9.8103,41445.3
9.81437,136463,9.80705,98238.1,9.80135,33960.2,9.80379,41189.3
9.80786,136160,9.80054,97023.4,9.79485,36174.7,9.79729,43659.3
9.80135,136017,9.79403,98997.2,9.78834,34852.1,9.79078,44500.3
9.79485,134339,9.78753,97579.4,9.78183,33639.6,9.78427,42046.1
9.78834,136586,9.78102,95725.8,9.77533,34847.4,9.77777,42976.4
9.78183,135392,9.77451,97543.2,9.76882,34872.6,9.77126,42268.1
9.77533,134596,9.76801,96761.3,9.76231,34814.1,9.76475,41215.8
9.76882,136731,9.7615,97205.7,9.75581,34188.4,9.75825,45267.6
9.76231,134759,9.75499,98233.8,9.7493,36592.2,9.75174,42937.4
9.75581,135939,9.74848,97446.5,9.74279,35525.9,9.74523,42595.6
9.7493,134490,9.74198,95405.5,9.73628,35153.2,9.73872,43214.9
9.74279,134865,9.73547,97850.9,9.72978,34994.5,9.73222,42055
9.73628,135112,9.72896,97395.6,9.72327,36101.6,9.72571,42762.5
9.72978,134866,9.72246,95709.1,9.71676,35845.7,9.7192,42981
9.72327,134888,9.71595,97726.2,9.71026,35066.3,9.7127,43335.6
9.71676,135015,9.70944,94795.9,9.70375,34524.7,9.70619,42548.1
9.71026,135460,9.70294,96736.8,9.69724,32873,9.69968,42959.1
9.70375,135505,9.69643,95472,9.69074,34397.4,9.69318,43296
9.69724,133519,9.68992,97347.9,9.68423,33853.3,9.68667,42940.7
9.69074,134570,9.68342,95652.6,9.67772,34106,9.68016,43584.7
9.68423,134485,9.67691,94934.8,9.67122,33592.5,9.67366,43568.5
9.67772,133442,9.6704,94983.1,9.66471,33337,9.66715,43145.3
9.67122,133723,9.6639,97299.7,9.6582,32920.2,9.66064,43619.7
9.66471,133776,9.65739,95866.3,9.65169,32897,9.65413,45227.3
9.6582,132141,9.65088,94952.3,9.64519,32321.7,9.64763,43482.3
9.65169,134838,9.64437,96269.2,9.63868,33584.4,9.64112,43116.4
9.64519,135592,9.63787,94339.7,9.63217,32570.7,9.63461,42754.7
9.63868,133273,9.63136,96039.5,9.62567,33256.2,9.62811,43452.8
9.63217,134017,9.62485,93910,9.61916,35973.5,9.6216,43696.9
9.62567,132499,9.61835,95596.3,9.61265,32440.4,9.61509,43081.5
9.61916,134352,9.61184,93311.4,9.60615,34096.6,9.60859,42954.9
9.61265,133168,9.60533,95220.5,9.59964,33835.8,9.60208,44106.3
9.60615,134310,9.59883,95781.6,9.59313,31910.5,9.59557,42520.3
9.59964,133468,9.59232,94736.7,9.58663,34977.1,9.58907,42075.8
9.59313,132625,9.58581,95499.4,9.58012,34694.6,9.58256,42820.4
9.58663,134483,9.57931,94462.6,9.57361,33722.1,9.57605,44057.5
9.58012,132179,9.5728,94446.2,9.56711,32284.9,9.56955,44038.6
9.57361,133069,9.56629,93757.7,9.5606,33940.4,9.56304,43113.3
9.56711,134008,9.55979,94785.3,9.55409,33457.7,9.55653,43290
9.5606,133846,9.55328,92757.6,9.54758,33083.2,9.55002,44028.4
9.55409,133122,9.54677,93412.2,9.54108,33994.5,9.54352,42047.8
9.54758,132572,9.54026,92626.3,9.53457,32379.9,9.53701,43947.4
9.54108,131514,9.53376,94064.8,9.52806,33328.5,9.5305,42447
9.53457,132059,9.52725,92914.1,9.52156,31595.5,9.524,43917.8
9.52806,133305,9.52074,94840.5,9.51505,31836,9.51749,43766.3
9.52156,132622,9.51424,94482.5,9.50854,32097.5,9.51098,42599.3
9.51505,133032,9.50773,94073.5,9.50204,33359.6,9.50448,43561
9.50854,131802,9.50122,93896.9,9.49553,30954.5,9.49797,43534.7
9.50204,132268,9.49472,94069.2,9.48902,32720.5,9.49146,41619.7
9.49553,131645,9.48821,92797.2,9.48252,32684.8,9.48496,41986.6
9.48902,132193,9.4817,93230.2,9.47601,32106.7,9.47845,45616
9.48252,131042,9.4752,94132.3,9.4695,30933.4,9.47194,42564.9
9.47601,132212,9.46869,93208.1,9.463,31658,9.46544,44335.6
9.4695,131999,9.46218,92015.2,9.45649,35801.3,9.45893,43186.7
9.463,130726,9.45568,92158,9.44998,33098.4,9.45242,43267.4
9.45649,131649,9.44917,92410.9,9.44347,32510.8,9.44591,42342.6
9.44998,130387,9.44266,93023.8,9.43697,32433.6,9.43941,43356.4
9.44347,130278,9.43615,91833.1,9.43046,33031.7,9.4329,43212.7
9.43697,130316,9.42965,93666.2,9.42395,31483.7,9.42639,44312.7
9.43046,131247,9.42314,91800,9.41745,32747.3,9.41989,43685.7
9.42395,132247,9.41663,94030.5,9.41094,31595.8,9.41338,44037.5
9.41745,132065,9.41013,92387.7,9.40443,33180,9.40687,43546
9.41094,130603,9.40362,93525,9.39793,31369.8,9.40037,42185.1
9.40443,129831,9.39711,90476.5,9.39142,32686.1,9.39386,45023.4
9.39793,129798,9.39061,92048.8,9.38491,31860,9.38735,45426
9.39142,130162,9.3841,91982.3,9.37841,31720.5,9.38085,44148
9.38491,131560,9.37759,93634.5,9.3719,31501.5,9.37434,43606.5
9.37841,128934,9.37109,92264.5,9.36539,31203.9,9.36783,43097
9.3719,131759,9.36458,92492.4,9.35889,31776.3,9.36133,44121
9.36539,130620,9.35807,91631.3,9.35238,33217.4,9.35482,43948.3
9.35889,130829,9.35156,91185.1,9.34587,32217.9,9.34831,43531
9.35238,130516,9.34506,91730.7,9.33936,32114.8,9.3418,43758.5
9.34587,129293,9.33855,90570.6,9.33286,32690.9,9.3353,43037.6
9.33936,130577,9.33204,91116.1,9.32635,31580.6,9.32879,44926.4
9.33286,129989,9.32554,92015.1,9.31984,30513,9.32228,43550.8
9.32635,130160,9.31903,92006.7,9.31334,33343.2,9.31578,45313.6
9.31984,129374,9.31252,91807.4,9.30683,32443.7,9.30927,42927.1
9.31334,131591,9.30602,92340.3,9.30032,30190.1,9.30276,43726.3
9.30683,129219,9.29951,90791.8,9.29382,30703.2,9.29626,45062.2
9.30032,128805,9.293,90172.9,9.28731,31659.8,9.28975,43554
9.29382,128822,9.2865,91682.1,9.2808,30848.9,9.28324,44727.6
9.28731,131243,9.27999,88507.1,9.2743,29292.7,9.27674,44993.4
9.2808,130178,9.27348,89659.5,9.26779,29710.4,9.27023,42135.7
9.2743,130228,9.26698,92675.1,9.26128,30088.3,9.26372,43772.5
9.26779,129477,9.26047,90669.2,9.25478,30596.6,9.25722,45208.1
9.26128,129263,9.25396,91443.4,9.24827,31756.4,9.25071,44166.9
9.25478,129767,9.24745,90890.6,9.24176,31007.3,9.2442,45546.7
9.24827,128494,9.24095,92149.7,9.23525,31207.3,9.23769,44502.2
9.24176,128516,9.23444,89982.5,9.22875,31353.8,9.23119,45735.2
9.23525,130247,9.22793,89422,9.22224,31952.9,9.22468,43764.3
9.22875,128609,9.22143,89540.8,9.21573,30842.1,9.21817,42992.5
9.22224,127799,9.21492,90077.7,9.20923,30968.8,9.21167,42949.7
9.21573,127838,9.20841,91154.6,9.20272,31578.8,9.20516,43927.5
9.20923,128630,9.20191,90351.4,9.19621,30976.4,9.19865,43975.2
9.20272,128347,9.1954,89402.6,9.18971,29964.3,9.19215,45691.4
9.19621,128789,9.18889,90041.5,9.1832,30320,9.18564,44186
9.18971,127543,9.18239,91499.4,9.17669,29854.2,9.17913,43394
9.1832,127245,9.17588,88903.5,9.17019,29705.5,9.17263,46013.3
9.17669,128728,9.16937,90757.1,9.16368,31502.1,9.16612,43382.6
9.17019,129273,9.16287,90047.7,9.15717,31169.9,9.15961,44724.9
9.16368,127412,9.15636,89298.6,9.15066,29903.4,9.1531,45545
9.15717,128834,9.14985,89507,9.14416,31530.1,9.1466,43643
9.15066,127883,9.14334,88758.2,9.13765,30811.1,9.14009,43643.7
9.14416,128863,9.13684,89594.8,9.13114,30115.2,9.13358,44569
9.13765,127038,9.13033,90733,9.12464,28864.5,9.12708,43687.3
9.13114,127461,9.12382,90301.7,9.11813,31335.4,9.12057,44054.4
9.12464,127515,9.11732,88351.5,9.11162,30896,9.11406,45883.3
9.11813,129245,9.11081,90420.1,9.10512,29437.4,9.10756,45113.6
9.11162,127995,9.1043,89668.2,9.09861,31969.7,9.10105,43819.2
9.10512,126363,9.0978,89852.6,9.0921,31458.2,9.09454,46097.4
9.09861,128611,9.09129,90138.4,9.0856,29083.6,9.08804,44080.4
9.0921,127614,9.08478,89818,9.07909,31714.5,9.08153,43645.6
9.0856,126864,9.07828,88193.7,9.07258,30412.4,9.07502,44161.4
9.07909,126981,9.07177,88569.3,9.06608,29907.8,9.06852,44260.6
9.07258,127506,9.06526,88865.3,9.05957,30009.9,9.06201,44237.6
9.06608,127187,9.05876,89762.5,9.05306,29350.5,9.0555,44042.4
9.05957,127229,9.05225,89842.8,9.04655,30723.8,9.04899,44997.1
9.05306,126602,9.04574,88935.8,9.04005,30277.2,9.04249,43124.4
9.04655,128361,9.03923,88327.5,9.03354,29563.7,9.03598,44585.7
9.04005,128579,9.03273,90541.1,9.02703,30208.4,9.02947,46112.1
9.03354,126387,9.02622,89920.7,9.02053,30943.1,9.02297,46072.3
9.02703,127295,9.01971,88243.1,9.01402,30541.4,9.01646,44680
9.02053,127168,9.01321,88699.8,9.00751,28215.5,9.00995,43058
9.01402,128402,9.0067,88094.1,9.00101,30188,9.00345,45819.9
9.00751,125921,9.00019,88300.3,8.9945,29476.3,8.99694,43993.9
