PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
10.7529,12242.1,10.7627,3080.09,10.7529,128342,10.7457,18585.5,10.7213,3981.92
10.7464,12924.3,10.7562,4567.18,10.7464,129950,10.7392,18909.7,10.7148,3673.88
10.7399,14004,10.7497,4616.48,10.7399,128354,10.7327,19450.2,10.7083,4011.32
10.7333,13190.3,10.7432,2445.74,10.7333,130157,10.7262,17802.9,10.7018,3415.03
10.7268,13498.7,10.7367,3964.44,10.7268,130012,10.7197,18844.3,10.6953,3401.54
10.7203,12560.2,10.7302,3245.93,10.7203,128050,10.7132,18680.4,10.6888,3690.09
10.7138,13939.5,10.7237,2609.89,10.7138,129651,10.7067,17397.8,10.6823,2543.51
10.7073,12060.8,10.7172,2502.03,10.7073,128633,10.7002,17299.9,10.6758,3560.09
10.7008,14104.6,10.7107,4117.5,10.7008,127551,10.6936,18786,10.6693,3327.97
10.6943,13385.1,10.7042,3503.19,10.6943,127736,10.6871,18179,10.6627,4620.8
10.6878,13230.4,10.6977,1552.57,10.6878,129175,10.6806,19348.5,10.6562,3091.26
10.6813,13880,10.6912,3767.43,10.6813,126670,10.6741,17878.2,10.6497,4028.22
10.6748,14516,10.6847,4390.86,10.6748,127316,10.6676,20383.9,10.6432,2582.12
10.6683,14223.9,10.6782,3955.01,10.6683,126353,10.6611,18644.5,10.6367,3187.89
10.6618,12928.8,10.6716,4797.77,10.6618,127263,10.6546,16406.8,10.6302,3821.34
10.6553,13761.3,10.6651,3309.08,10.6553,126388,10.6481,16528.5,10.6237,4013.99
10.6488,14155.9,10.6586,4115.21,10.6488,127316,10.6416,18206,10.6172,3880.96
10.6422,12721.9,10.6521,3985.46,10.6422,127962,10.6351,18061.6,10.6107,4361.91
10.6357,12868.1,10.6456,2849.76,10.6357,128365,10.6286,18075.2,10.6042,3022.84
10.6292,11676.5,10.6391,3661.3,10.6292,126684,10.6221,18617.1,10.5977,3963.23
10.6227,11748.1,10.6326,4172.34,10.6227,128008,10.6156,17257,10.5912,2489.3
10.6162,14522.4,10.6261,4750.36,10.6162,127021,10.6091,18033.3,10.5847,1795.65
10.6097,12256.3,10.6196,4924.42,10.6097,125449,10.6025,17870.8,10.5782,3505.96
10.6032,14203.7,10.6131,4801.33,10.6032,128067,10.596,17071.8,10.5716,1891.65
10.5967,14597.1,10.6066,3828.85,10.5967,126227,10.5895,17710.2,10.5651,3384.3
10.5902,10720.9,10.6001,4217.47,10.5902,124826,10.583,17432.1,10.5586,4980.11
10.5837,11809.2,10.5936,5787.66,10.5837,128389,10.5765,18704.7,10.5521,3389.33
10.5772,12347.3,10.5871,2988.05,10.5772,126261,10.57,17274.3,10.5456,3898.72
10.5707,12607.9,10.5806,3501.16,10.5707,126081,10.5635,18861.3,10.5391,3366.14
10.5642,12521.8,10.574,4171.65,10.5642,125767,10.557,17365.3,10.5326,3866.83
10.5577,13786.8,10.5675,2859.59,10.5577,124763,10.5505,16283.2,10.5261,3779.62
10.5512,14036.6,10.561,3565.18,10.5512,125064,10.544,17441.6,10.5196,3924.93
10.5446,14146.8,10.5545,3341.44,10.5446,125398,10.5375,17432.9,10.5131,1544.06
10.5381,12978,10.548,3317.88,10.5381,125226,10.531,17311,10.5066,2732.05
10.5316,11985.4,10.5415,3102.08,10.5316,125616,10.5245,17816.6,10.5001,2643.05
10.5251,13529.6,10.535,2486.31,10.5251,125764,10.518,18131.4,10.4936,2417.36
10.5186,14925.2,10.5285,2446.28,10.5186,124055,10.5115,16400.7,10.4871,2617.31
10.5121,11834.1,10.522,2311.83,10.5121,124470,10.5049,18332.1,10.4806,3635.26
10.5056,11985.8,10.5155,3098.5,10.5056,122617,10.4984,16699.4,10.474,2829.15
10.4991,13494,10.509,2996.15,10.4991,125147,10.4919,16875.2,10.4675,2782.27
10.4926,12968.2,10.5025,3879.62,10.4926,123494,10.4854,16743.6,10.461,2881.02
10.4861,13598.3,10.496,3017.45,10.4861,122580,10.4789,16432.1,10.4545,2883.72
10.4796,14324.1,10.4895,4137.06,10.4796,124408,10.4724,17923.8,10.448,2483.36
10.4731,13368.3,10.4829,4081.31,10.4731,123389,10.4659,16762.4,10.4415,2262.99
10.4666,13167.1,10.4764,4024.19,10.4666,124370,10.4594,16343.7,10.435,1748.49
10.4601,13920,10.4699,2615.48,10.4601,123717,10.4529,15532.5,10.4285,2550.02
10.4536,11758.7,10.4634,4400.17,10.4536,122498,10.4464,18217.8,10.422,3227.87
10.447,11680.7,10.4569,4062.39,10.447,124087,10.4399,15995.5,10.4155,2523.79
10.4405,12374.5,10.4504,5902.29,10.4405,124231,10.4334,16247.9,10.409,1504.52
10.434,12251.9,10.4439,3963.8,10.434,123733,10.4269,15099.2,10.4025,3594.58
10.4275,11953.3,10.4374,4097.78,10.4275,123112,10.4204,15886.9,10.396,1170.33
10.421,13782.3,10.4309,5302.31,10.421,121815,10.4138,16661.4,10.3895,3527.57
10.4145,12691.1,10.4244,5599.07,10.4145,123311,10.4073,16708.9,10.3829,3297.98
10.408,12493.7,10.4179,2469.82,10.408,122301,10.4008,16478.1,10.3764,3246.77
10.4015,13559.3,10.4114,2996.98,10.4015,121799,10.3943,15467.9,10.3699,4468.82
