PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
10.6886,8524.19,10.6806,495464,10.6878,121876,10.692,79709.5,10.6847,1730490
10.6821,7255.93,10.6741,495360,10.6813,122047,10.6855,77601.7,10.6782,1727160
10.6756,8381,10.6676,494044,10.6748,121608,10.679,76905.9,10.6717,1723810
10.6691,7506.55,10.6611,495296,10.6683,121427,10.6725,77559.1,10.6652,1721470
10.6626,7347.82,10.6546,494538,10.6618,123138,10.666,77680.2,10.6587,1717490
10.6561,7885.09,10.6481,493604,10.6553,120629,10.6595,76639,10.6522,1716700
10.6496,6957.42,10.6416,491597,10.6488,119728,10.653,76421.6,10.6457,1710290
10.6431,9424.6,10.635,490890,10.6422,121401,10.6465,76185.8,10.6392,1708710
10.6366,7819.4,10.6285,493362,10.6357,122125,10.64,76170.9,10.6327,1707890
10.63,8098.16,10.622,491834,10.6292,120583,10.6335,77252.8,10.6261,1703220
10.6235,8269.05,10.6155,488539,10.6227,119719,10.6269,77900.9,10.6196,1698740
10.617,6476.15,10.609,488557,10.6162,121956,10.6204,76729.4,10.6131,1698080
10.6105,7279.84,10.6025,485519,10.6097,120545,10.6139,76595.4,10.6066,1694870
10.604,6417.98,10.596,485867,10.6032,120222,10.6074,75789.4,10.6001,1693000
10.5975,6568.95,10.5895,484300,10.5967,118035,10.6009,77398.8,10.5936,1691050
10.591,7958.43,10.583,485959,10.5902,121212,10.5944,76181.3,10.5871,1688420
10.5845,6929.36,10.5765,484620,10.5837,121315,10.5879,75025.2,10.5806,1686380
10.578,5353.05,10.57,484663,10.5772,119551,10.5814,76398.8,10.5741,1682270
10.5715,5960.41,10.5635,484475,10.5707,121547,10.5749,76215.6,10.5676,1680710
10.565,9398.4,10.557,482001,10.5642,121018,10.5684,75850.7,10.5611,1679080
10.5585,7467.51,10.5505,480342,10.5577,119608,10.5619,75791.9,10.5546,1676900
10.552,8099.54,10.544,479488,10.5512,119438,10.5554,76256.7,10.5481,1673230
10.5455,5269.77,10.5374,478808,10.5446,120219,10.5489,75450.8,10.5416,1671310
10.539,6895.72,10.5309,479769,10.5381,120119,10.5424,75896.9,10.535,1669380
10.5324,8096.24,10.5244,477129,10.5316,120679,10.5359,75174.4,10.5285,1668060
10.5259,6987.17,10.5179,477163,10.5251,120948,10.5293,74645.3,10.522,1666860
10.5194,7710.44,10.5114,478022,10.5186,119886,10.5228,75493.8,10.5155,1664390
10.5129,6614.87,10.5049,476550,10.5121,119555,10.5163,73489.3,10.509,1662310
10.5064,8106.61,10.4984,474595,10.5056,119634,10.5098,75516.3,10.5025,1660450
10.4999,7430.78,10.4919,475837,10.4991,119514,10.5033,75230.6,10.496,1657440
10.4934,7245.61,10.4854,476375,10.4926,118565,10.4968,75284,10.4895,1657540
10.4869,8314.15,10.4789,473588,10.4861,117703,10.4903,73527.7,10.483,1653910
10.4804,8265.19,10.4724,472653,10.4796,118381,10.4838,72860.9,10.4765,1654930
10.4739,8057.67,10.4659,472833,10.4731,118065,10.4773,73607.5,10.47,1649750
10.4674,8377.97,10.4594,471961,10.4666,118498,10.4708,72762.6,10.4635,1648480
10.4609,7644.54,10.4529,470393,10.4601,117100,10.4643,73367.4,10.457,1647220
10.4544,5210.98,10.4463,472058,10.4536,119328,10.4578,72702.7,10.4505,1645870
10.4479,7307.39,10.4398,470450,10.447,117261,10.4513,72687.5,10.4439,1644260
10.4414,8496.39,10.4333,467607,10.4405,117609,10.4448,74677.3,10.4374,1642380
10.4348,6719.38,10.4268,466578,10.434,118430,10.4382,73166,10.4309,1640370
10.4283,6400.82,10.4203,465725,10.4275,118030,10.4317,73863,10.4244,1639700
10.4218,5515.2,10.4138,464765,10.421,118008,10.4252,73219.7,10.4179,1638180
10.4153,7205.65,10.4073,465550,10.4145,117231,10.4187,74055.2,10.4114,1635810
10.4088,7304.87,10.4008,464163,10.408,118164,10.4122,74159.2,10.4049,1635260
10.4023,6768.75,10.3943,464323,10.4015,117388,10.4057,73473.2,10.3984,1632460
10.3958,6451.8,10.3878,465049,10.395,115945,10.3992,73005.5,10.3919,1631610
10.3893,7212.83,10.3813,464474,10.3885,117955,10.3927,74072.7,10.3854,1631010
10.3828,8505.51,10.3748,463743,10.382,118129,10.3862,72315.1,10.3789,1630480
10.3763,8564.73,10.3683,463380,10.3755,116219,10.3797,73477,10.3724,1628120
10.3698,8083.83,10.3618,463340,10.369,118744,10.3732,71540.1,10.3659,1626190
10.3633,6216.75,10.3553,460899,10.3625,118021,10.3667,72428.9,10.3594,1624540
10.3568,6392.6,10.3487,461425,10.356,116362,10.3602,71844.5,10.3529,1624290
10.3503,8907.02,10.3422,461191,10.3494,116079,10.3537,73480.1,10.3463,1623770
10.3438,6872.77,10.3357,458459,10.3429,117843,10.3472,71781.7,10.3398,1622560
10.3372,7506.13,10.3292,457183,10.3364,115611,10.3406,72823.7,10.3333,1620550
10.3307,6492.51,10.3227,458043,10.3299,117119,10.3341,72851.3,10.3268,1619120
10.3242,8504.92,10.3162,458578,10.3234,114973,10.3276,72188,10.3203,1618420
10.3177,7522.33,10.3097,456966,10.3169,115739,10.3211,71104.4,10.3138,1617230
10.3112,8326.08,10.3032,456446,10.3104,116438,10.3146,71852.3,10.3073,1614010
10.3047,7787.28,10.2967,455931,10.3039,117643,10.3081,71767.9,10.3008,1615170
10.2982,7043.11,10.2902,456198,10.2974,114759,10.3016,69908.6,10.2943,1613910
10.2917,6940.23,10.2837,456160,10.2909,117266,10.2951,72458.9,10.2878,1612000
10.2852,5602.37,10.2772,454425,10.2844,117004,10.2886,72181.9,10.2813,1611610
10.2787,7187.02,10.2707,455277,10.2779,116100,10.2821,73492,10.2748,1610550
10.2722,6467.44,10.2642,454215,10.2714,116566,10.2756,70551.7,10.2683,1610270
10.2657,7838.36,10.2576,452897,10.2649,116047,10.2691,71286.6,10.2618,1607840
10.2592,7191.27,10.2511,452456,10.2584,115743,10.2626,69754.2,10.2552,1608760
10.2527,6569.68,10.2446,451013,10.2518,115720,10.2561,70248.6,10.2487,1607750
10.2462,10054.1,10.2381,449949,10.2453,115134,10.2495,70996.2,10.2422,1607390
10.2396,7836.18,10.2316,449783,10.2388,115145,10.243,72676.3,10.2357,1606150
10.2331,7654.98,10.2251,450519,10.2323,116213,10.2365,69931.7,10.2292,1606650
10.2266,6151.36,10.2186,449990,10.2258,114543,10.23,71484.6,10.2227,1603700
10.2201,6711.12,10.2121,447975,10.2193,113958,10.2235,68952.6,10.2162,1601600
10.2136,8008.66,10.2056,447899,10.2128,116217,10.217,69122.7,10.2097,1602190
10.2071,8180.45,10.1991,448244,10.2063,114410,10.2105,71754.5,10.2032,1601860
10.2006,6190.76,10.1926,448684,10.1998,116927,10.204,70258.3,10.1967,1601160
10.1941,9489.52,10.1861,446497,10.1933,115971,10.1975,71015,10.1902,1597540
10.1876,8263.85,10.1796,446042,10.1868,115601,10.191,70602.8,10.1837,1597240
10.1811,8616.56,10.1731,447753,10.1803,115417,10.1845,69855.4,10.1772,1596680
10.1746,8325.1,10.1666,446070,10.1738,114951,10.178,68890.5,10.1707,1596250
10.1681,6653.34,10.16,444908,10.1673,113871,10.1715,69137.6,10.1642,1596140
10.1616,8470.76,10.1535,443245,10.1608,113424,10.165,69594,10.1576,1595310
10.1551,7289.28,10.147,443699,10.1542,115366,10.1585,70167.3,10.1511,1596200
10.1485,7825.35,10.1405,441681,10.1477,113390,10.1519,70603.3,10.1446,1594870
10.142,6924.74,10.134,442474,10.1412,114345,10.1454,69542.9,10.1381,1594360
10.1355,7250.84,10.1275,441433,10.1347,115720,10.1389,69200,10.1316,1592010
10.129,8373.29,10.121,442421,10.1282,115421,10.1324,67622.7,10.1251,1592840
10.1225,8533.1,10.1145,440626,10.1217,114149,10.1259,68453.2,10.1186,1592220
10.116,7939.67,10.108,441578,10.1152,114255,10.1194,70503.8,10.1121,1592220
10.1095,8196.24,10.1015,439790,10.1087,115215,10.1129,71360,10.1056,1591260
10.103,7641.14,10.095,438944,10.1022,113644,10.1064,69864.9,10.0991,1589380
10.0965,7929.78,10.0885,439521,10.0957,114255,10.0999,69062.8,10.0926,1588770
10.09,8395.92,10.082,439405,10.0892,113719,10.0934,67893.5,10.0861,1589160
10.0835,7814.4,10.0755,437720,10.0827,114154,10.0869,69894.1,10.0796,1588450
10.077,7656.17,10.0689,438195,10.0762,115701,10.0804,68674.8,10.0731,1587130
10.0705,6581.96,10.0624,439350,10.0697,113689,10.0739,69613.7,10.0665,1586850
10.064,6845.54,10.0559,437239,10.0631,115326,10.0674,68443.8,10.06,1588190
10.0575,7311.07,10.0494,435817,10.0566,115383,10.0608,69924,10.0535,1586290
10.0509,9697.65,10.0429,435385,10.0501,113287,10.0543,70178.5,10.047,1585520
10.0444,8028.53,10.0364,433709,10.0436,114798,10.0478,67464.1,10.0405,1585870
10.0379,7456.31,10.0299,435146,10.0371,115509,10.0413,69691.5,10.034,1585210
10.0314,8504.94,10.0234,434459,10.0306,115393,10.0348,67836.8,10.0275,1585660
10.0249,7031.4,10.0169,433180,10.0241,113924,10.0283,68932.3,10.021,1583290
10.0184,8960.94,10.0104,434916,10.0176,114721,10.0218,69663.6,10.0145,1584110
10.0119,6213.3,10.0039,435563,10.0111,114015,10.0153,67118.3,10.008,1582360
10.0054,7885.77,9.99737,432269,10.0046,114460,10.0088,67801.8,10.0015,1583400
9.99889,6535.07,9.99087,429605,9.99808,112162,10.0023,66946.7,9.99497,1582080
9.99239,9422.74,9.98436,430341,9.99157,114081,9.99578,67100.4,9.98846,1584330
9.98588,10379.2,9.97785,430118,9.98507,111895,9.98927,65905.4,9.98196,1580750
9.97937,7494.68,9.97135,429321,9.97856,114285,9.98276,69231,9.97545,1583580
9.97287,8229.08,9.96484,430819,9.97205,114301,9.97626,66501.1,9.96894,1579760
9.96636,8227.36,9.95833,429597,9.96555,113492,9.96975,68945,9.96244,1581170
9.95985,6817.57,9.95182,429346,9.95904,113355,9.96324,65678.5,9.95593,1579990
9.95335,6854.1,9.94532,430527,9.95253,113102,9.95674,68177.8,9.94942,1579680
9.94684,7778.27,9.93881,428425,9.94603,114428,9.95023,69761.7,9.94292,1579420
9.94033,7453.06,9.9323,428507,9.93952,113749,9.94372,66556.2,9.93641,1580210
9.93383,8411.86,9.9258,426396,9.93301,110904,9.93721,66535.8,9.9299,1579180
9.92732,8397.62,9.91929,429044,9.92651,113302,9.93071,70356.9,9.92339,1579040
9.92081,7812.04,9.91278,427989,9.92,113716,9.9242,65965.2,9.91689,1579090
9.91431,6906.39,9.90628,424137,9.91349,113961,9.91769,66262.7,9.91038,1577920
9.9078,9000.01,9.89977,424223,9.90699,112373,9.91119,67996.5,9.90387,1578190
9.90129,8243.83,9.89326,425108,9.90048,112606,9.90468,66166.1,9.89737,1576230
9.89479,7780.77,9.88676,426588,9.89397,110186,9.89817,66177.4,9.89086,1578330
9.88828,7141.84,9.88025,425802,9.88747,112782,9.89167,66082.6,9.88435,1574760
9.88177,7239.32,9.87374,425108,9.88096,113576,9.88516,67533.8,9.87785,1577670
9.87527,8899.41,9.86724,422718,9.87445,110321,9.87865,67621.1,9.87134,1576930
9.86876,9669.34,9.86073,420005,9.86795,113284,9.87215,64780.9,9.86483,1576070
9.86225,9626.16,9.85422,422749,9.86144,114040,9.86564,65297,9.85833,1576160
9.85575,10052,9.84771,421231,9.85493,111270,9.85913,67316.6,9.85182,1576970
9.84924,7220.33,9.84121,421471,9.84843,112266,9.85262,65676,9.84531,1576310
9.84273,10157.5,9.8347,421827,9.84192,112370,9.84612,65146.3,9.8388,1575700
9.83623,8558.44,9.82819,418476,9.83541,112568,9.83961,66332.7,9.8323,1574570
9.82972,8340.24,9.82169,421172,9.82891,111696,9.8331,65307.6,9.82579,1573250
9.82321,7163.78,9.81518,420022,9.8224,112569,9.8266,65374.4,9.81928,1574500
9.81671,8248.14,9.80867,420713,9.81589,111242,9.82009,66357.3,9.81278,1576180
9.8102,7888.04,9.80217,418065,9.80939,111976,9.81358,66373.3,9.80627,1574660
9.80369,8111.47,9.79566,417971,9.80288,113930,9.80708,66400.7,9.79976,1573890
9.79719,8490,9.78915,418962,9.79637,112396,9.80057,66544.9,9.79326,1574710
9.79068,8535.29,9.78265,418243,9.78987,112560,9.79406,65780.2,9.78675,1573740
9.78417,7717.13,9.77614,416670,9.78336,111552,9.78756,66214.7,9.78024,1573890
9.77767,8709.98,9.76963,418122,9.77685,111174,9.78105,65828,9.77374,1573140
9.77116,6723.99,9.76313,415519,9.77034,111925,9.77454,66523.9,9.76723,1574060
9.76465,7375.93,9.75662,418072,9.76384,112968,9.76803,64796.7,9.76072,1573030
9.75814,8585.7,9.75011,417704,9.75733,114608,9.76153,66384.8,9.75421,1573150
9.75164,7574.58,9.7436,416973,9.75082,113529,9.75502,64528.5,9.74771,1573110
9.74513,7156.39,9.7371,416600,9.74432,112194,9.74851,65947.4,9.7412,1571470
9.73862,8669.55,9.73059,415068,9.73781,112557,9.74201,64637.9,9.73469,1572380
9.73212,8874.88,9.72408,415648,9.7313,113138,9.7355,63824.7,9.72819,1571600
9.72561,9469.68,9.71758,414566,9.7248,113012,9.72899,65573.3,9.72168,1573190
9.7191,7375.1,9.71107,413659,9.71829,112007,9.72249,66186.9,9.71517,1571870
9.7126,9092.76,9.70456,413469,9.71178,111356,9.71598,65879.1,9.70867,1571760
9.70609,8929.27,9.69806,412148,9.70528,111770,9.70947,67668.2,9.70216,1571780
9.69958,7819.54,9.69155,413107,9.69877,111738,9.70297,65595.6,9.69565,1571320
9.69308,8014.44,9.68504,411460,9.69226,112161,9.69646,64475.5,9.68915,1572600
9.68657,9234.55,9.67854,410102,9.68576,110492,9.68995,65176.9,9.68264,1570440
9.68006,6988.46,9.67203,410840,9.67925,111545,9.68344,64340.4,9.67613,1571310
9.67356,8083.47,9.66552,411146,9.67274,111354,9.67694,64754.1,9.66962,1572580
9.66705,7803.52,9.65902,409347,9.66624,110656,9.67043,63652.8,9.66312,1571020
9.66054,8981.01,9.65251,409965,9.65973,110550,9.66392,64988.7,9.65661,1572560
9.65404,8094.84,9.646,409931,9.65322,112741,9.65742,64656.2,9.6501,1571870
9.64753,7712.45,9.63949,410441,9.64672,112734,9.65091,63405.7,9.6436,1572360
9.64102,8373.13,9.63299,409524,9.64021,111461,9.6444,64156.5,9.63709,1572420
9.63452,8545.98,9.62648,407408,9.6337,111617,9.6379,65531.8,9.63058,1569940
9.62801,7200.95,9.61997,408951,9.6272,111054,9.63139,63119.8,9.62408,1570680
9.6215,7928.88,9.61347,408551,9.62069,112372,9.62488,64372.1,9.61757,1571130
9.615,8284.22,9.60696,406414,9.61418,113576,9.61838,62756.6,9.61106,1570040
9.60849,8261.81,9.60045,406724,9.60768,110250,9.61187,63470.3,9.60456,1572140
9.60198,9898.79,9.59395,406811,9.60117,111813,9.60536,64078.1,9.59805,1570420
9.59548,7630.45,9.58744,405293,9.59466,112180,9.59885,62167.8,9.59154,1571210
9.58897,7097.75,9.58093,406310,9.58816,113361,9.59235,62709.8,9.58503,1570910
9.58246,9245.54,9.57443,404033,9.58165,110787,9.58584,63999.1,9.57853,1570090
9.57596,8519.73,9.56792,404699,9.57514,112320,9.57933,62421.4,9.57202,1570300
9.56945,7923.21,9.56141,404637,9.56864,113123,9.57283,63128,9.56551,1569730
9.56294,7906.66,9.55491,402256,9.56213,112168,9.56632,62819.4,9.55901,1571040
9.55644,8399.07,9.5484,404141,9.55562,110862,9.55981,62350.3,9.5525,1569930
9.54993,7003.57,9.54189,406476,9.54912,108505,9.55331,63950.8,9.54599,1570310
9.54342,9034.21,9.53538,403127,9.54261,111554,9.5468,63013.1,9.53949,1570160
9.53692,9339.7,9.52888,403197,9.5361,111026,9.54029,62889,9.53298,1571280
9.53041,7945.5,9.52237,402538,9.5296,112104,9.53379,64139.2,9.52647,1570800
9.5239,8247.51,9.51586,402527,9.52309,111954,9.52728,63382.3,9.51997,1568840
9.51739,9712.93,9.50936,402982,9.51658,111808,9.52077,63094.4,9.51346,1571880
9.51089,8354.04,9.50285,402473,9.51007,109982,9.51426,62519.5,9.50695,1568930
9.50438,9435.21,9.49634,400128,9.50357,110389,9.50776,63126.6,9.50044,1569360
9.49787,6642.09,9.48984,402166,9.49706,110513,9.50125,64023.2,9.49394,1569190
9.49137,8354.06,9.48333,399907,9.49055,110529,9.49474,62294.8,9.48743,1569530
9.48486,9845.12,9.47682,399448,9.48405,112398,9.48824,62847,9.48092,1568060
9.47835,6750.18,9.47032,398168,9.47754,111304,9.48173,62014.8,9.47442,1569520
9.47185,10076.6,9.46381,399978,9.47103,113747,9.47522,63017.9,9.46791,1569160
9.46534,9528.82,9.4573,399917,9.46453,109366,9.46872,62882.7,9.4614,1569950
9.45883,8312.05,9.45079,399715,9.45802,110070,9.46221,62284.7,9.4549,1570270
