PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
8.83825,239277,8.85135,126577,8.82117,70461.9,8.8351,34249.4,8.8351,34249.4
8.83175,237237,8.84484,126424,8.81467,69422.7,8.8286,33166.2,8.8286,33166.2
8.82524,237510,8.83833,125435,8.80816,71703.3,8.82209,33992.8,8.82209,33992.8
8.81873,235629,8.83183,127401,8.80165,70323.7,8.81558,32971.5,8.81558,32971.5
8.81223,237044,8.82532,126900,8.79515,73051.7,8.80908,32921.3,8.80908,32921.3
8.80572,236434,8.81881,125506,8.78864,72423.4,8.80257,33141.4,8.80257,33141.4
8.79921,237645,8.81231,127026,8.78213,71225.5,8.79606,33533.9,8.79606,33533.9
8.79271,238434,8.8058,123892,8.77563,71450.5,8.78956,35732,8.78956,35732
8.7862,237974,8.79929,127522,8.76912,70927.6,8.78305,33839.4,8.78305,33839.4
8.77969,237166,8.79279,126353,8.76261,70745.6,8.77654,34092,8.77654,34092
8.77319,236352,8.78628,124561,8.75611,72943,8.77004,34375,8.77004,34375
8.76668,237048,8.77977,127038,8.7496,73072,8.76353,35128,8.76353,35128
8.76017,236768,8.77327,125408,8.74309,73394.3,8.75702,33309,8.75702,33309
8.75367,235753,8.76676,125999,8.73658,71975.7,8.75051,35662.1,8.75051,35662.1
8.74716,235426,8.76025,127926,8.73008,72273.7,8.74401,34283.1,8.74401,34283.1
8.74065,236417,8.75375,126256,8.72357,71946.1,8.7375,32514,8.7375,32514
8.73414,236418,8.74724,124532,8.71706,71428.8,8.73099,36443.6,8.73099,36443.6
8.72764,236190,8.74073,126920,8.71056,70311.5,8.72449,36035.5,8.72449,36035.5
8.72113,237001,8.73422,122877,8.70405,71995.5,8.71798,33825.8,8.71798,33825.8
8.71462,237107,8.72772,127042,8.69754,74932.3,8.71147,34407.5,8.71147,34407.5
8.70812,236488,8.72121,127646,8.69104,71578.6,8.70497,35581.9,8.70497,35581.9
8.70161,235617,8.7147,124399,8.68453,74487.1,8.69846,36454.3,8.69846,36454.3
8.6951,235973,8.7082,123932,8.67802,71488.5,8.69195,36159.7,8.69195,36159.7
8.6886,236668,8.70169,125878,8.67152,72944.4,8.68545,33736.6,8.68545,33736.6
8.68209,236555,8.69518,125784,8.66501,72630.4,8.67894,35472.2,8.67894,35472.2
8.67558,235884,8.68868,124995,8.6585,72457.5,8.67243,34637.3,8.67243,34637.3
8.66908,235946,8.68217,125303,8.652,71009.6,8.66592,34346.4,8.66592,34346.4
