PPM_35,mag_35,PPM_78,mag_78,PPM_97,mag_97,PPM_144,mag_144,PPM_288,mag_288
11.2573,24005.8,11.2597,29048.7,11.2711,93658.8,11.2744,36012.5,11.2719,120243
11.2508,24694.2,11.2532,27236.3,11.2646,91907.8,11.2679,35841.2,11.2654,119584
11.2443,22141.7,11.2467,27862.7,11.2581,92529.5,11.2614,36649.8,11.2589,118129
11.2378,21718.7,11.2402,25734.5,11.2516,91067.2,11.2549,35307.6,11.2524,117973
11.2313,22436.9,11.2337,29525,11.2451,90796.5,11.2484,38532.2,11.2459,116592
11.2248,22555.1,11.2272,26198.3,11.2386,91182.6,11.2419,37015,11.2394,114188
11.2183,22169.9,11.2207,26014.8,11.2321,90790.4,11.2353,37675.1,11.2329,115544
11.2118,21167.3,11.2142,26681.6,11.2256,90809.8,11.2288,36045,11.2264,117043
11.2053,22445.6,11.2077,25663.5,11.2191,90101.9,11.2223,36181.5,11.2199,113452
11.1987,21046.7,11.2012,25900.3,11.2126,89496.6,11.2158,36655,11.2134,113348
11.1922,22641.3,11.1947,26645.7,11.2061,90623.3,11.2093,37070.9,11.2069,114087
11.1857,23920.6,11.1882,25893.2,11.1996,89979.9,11.2028,38044.9,11.2004,114747
11.1792,21851.1,11.1817,23426.3,11.1931,88626.7,11.1963,36590.4,11.1939,113691
11.1727,22096.5,11.1752,24432.6,11.1865,88673.8,11.1898,35980.6,11.1874,111749
11.1662,22818,11.1686,25503.8,11.18,88273.7,11.1833,37592.9,11.1809,111857
11.1597,21533.6,11.1621,23644,11.1735,89083.3,11.1768,36866.7,11.1743,111049
11.1532,19607.3,11.1556,25969.3,11.167,88186.9,11.1703,37625.1,11.1678,110825
11.1467,20375.5,11.1491,24025,11.1605,88295.5,11.1638,37977.1,11.1613,110892
11.1402,17639.8,11.1426,23947.5,11.154,87270.5,11.1573,37826,11.1548,111198
11.1337,20281.3,11.1361,23520.2,11.1475,88089.6,11.1508,39833.9,11.1483,110698
11.1272,21458.6,11.1296,23139.4,11.141,87176.8,11.1442,36716.5,11.1418,110324
11.1207,21518.1,11.1231,23041.7,11.1345,86653.7,11.1377,37406.6,11.1353,109488
11.1142,20420.6,11.1166,23879,11.128,87559.9,11.1312,37517.2,11.1288,108133
11.1076,21535.1,11.1101,23042.2,11.1215,86856.3,11.1247,37127.6,11.1223,109807
11.1011,19527.7,11.1036,24866,11.115,85439.6,11.1182,37611.2,11.1158,107941
11.0946,18427.5,11.0971,22690.8,11.1085,86990.7,11.1117,37357.9,11.1093,108372
11.0881,21432.4,11.0906,22157,11.102,84447.3,11.1052,38360,11.1028,107762
11.0816,19386,11.0841,23731.8,11.0954,85794.3,11.0987,37404.9,11.0963,106134
11.0751,18716.3,11.0776,22262.1,11.0889,86813.7,11.0922,38160.7,11.0898,105494
11.0686,18538.2,11.071,24304.6,11.0824,85503.3,11.0857,38783.8,11.0832,106421
11.0621,20958.1,11.0645,23384.8,11.0759,86426.7,11.0792,38334.8,11.0767,107018
11.0556,19731.1,11.058,22187.9,11.0694,86072.8,11.0727,39867.1,11.0702,106669
11.0491,19520.5,11.0515,23895,11.0629,86662,11.0662,37044.2,11.0637,106263
11.0426,19301.8,11.045,23789.2,11.0564,86183.2,11.0597,39049.4,11.0572,106142
11.0361,19038.3,11.0385,22878,11.0499,83941.2,11.0532,39065.4,11.0507,105590
11.0296,19075.5,11.032,23596.2,11.0434,85447.2,11.0466,36978.9,11.0442,104751
11.0231,19056.3,11.0255,23419.9,11.0369,85560.2,11.0401,39035.9,11.0377,105677
11.0166,18330.7,11.019,21376,11.0304,83736.1,11.0336,38096.4,11.0312,103699
11.01,20100.3,11.0125,22427.3,11.0239,84890.5,11.0271,39844.9,11.0247,103560
11.0035,18835.5,11.006,20690.9,11.0174,85449.9,11.0206,38968.7,11.0182,102511
10.997,18611.8,10.9995,21531.3,11.0109,82888.7,11.0141,38490.8,11.0117,102138
10.9905,18144.7,10.993,21708.6,11.0043,83093.2,11.0076,38291.2,11.0052,103289
10.984,17415.2,10.9865,20865.6,10.9978,82766.6,11.0011,39237.2,10.9987,102428
10.9775,18681.3,10.9799,21597.2,10.9913,83784.4,10.9946,40079.9,10.9921,102297
10.971,18359.6,10.9734,21103.9,10.9848,83866.4,10.9881,39484.8,10.9856,101313
10.9645,17364.6,10.9669,21461.1,10.9783,82611.7,10.9816,38025.2,10.9791,103458
10.958,17837,10.9604,22289.2,10.9718,83731.1,10.9751,39046.4,10.9726,101618
10.9515,16924.8,10.9539,20875.7,10.9653,83626.8,10.9686,39732.3,10.9661,99670.2
10.945,19658.7,10.9474,23375.4,10.9588,80042.9,10.9621,37490.3,10.9596,101197
10.9385,18992.5,10.9409,21596.3,10.9523,82523.3,10.9555,39095.2,10.9531,99974.1
10.932,17555.4,10.9344,21479.2,10.9458,82223.5,10.949,38122.3,10.9466,100348
10.9255,18271.1,10.9279,20869.4,10.9393,82643.4,10.9425,39922.4,10.9401,101743
10.9189,16644.7,10.9214,19336.7,10.9328,81522.6,10.936,38900.2,10.9336,102461
10.9124,17680.1,10.9149,21740.2,10.9263,81702.1,10.9295,37401.1,10.9271,99633.8
10.9059,17557,10.9084,21329.8,10.9198,82320.3,10.923,39525.8,10.9206,100256
10.8994,16439.6,10.9019,19955.4,10.9133,82578.6,10.9165,38981.5,10.9141,99345.6
10.8929,16148.2,10.8954,20806.9,10.9067,80288.4,10.91,39658.6,10.9076,99364.1
10.8864,19143.8,10.8889,21675.3,10.9002,81807.6,10.9035,39673.1,10.9011,98573.1
10.8799,18275.5,10.8823,21100.8,10.8937,81142.2,10.897,40702.1,10.8945,97931.3
10.8734,17911.1,10.8758,19974.5,10.8872,81896,10.8905,40224.4,10.888,100344
10.8669,17668.1,10.8693,19924.8,10.8807,81413.6,10.884,39844.3,10.8815,99397.8
10.8604,18697.3,10.8628,20988.8,10.8742,81457.2,10.8775,39744.2,10.875,97189.8
10.8539,18516.1,10.8563,20769.6,10.8677,80440.6,10.871,38722,10.8685,98668.3
10.8474,17437.2,10.8498,20985.5,10.8612,81063,10.8645,38355.9,10.862,97567.9
10.8409,17197.5,10.8433,18394.8,10.8547,80098.3,10.8579,40493.6,10.8555,98305.6
10.8344,16994.5,10.8368,19344.1,10.8482,80004.2,10.8514,39727.7,10.849,97742.2
10.8278,15991.9,10.8303,20114.7,10.8417,79643.8,10.8449,39860.2,10.8425,96280.3
10.8213,16820.6,10.8238,18911,10.8352,80477.9,10.8384,39659.3,10.836,96980.5
10.8148,17407.5,10.8173,20390.3,10.8287,79991.6,10.8319,41202.2,10.8295,95665.5
10.8083,17553.2,10.8108,20077.6,10.8222,81541,10.8254,41316.5,10.823,95704
10.8018,16249.5,10.8043,20425.8,10.8156,80490.8,10.8189,41357.8,10.8165,95730.9
10.7953,16767.5,10.7978,19789.1,10.8091,79362.7,10.8124,41121.8,10.81,95708
10.7888,15659.5,10.7912,19046.8,10.8026,78300.3,10.8059,39298.3,10.8034,96206.2
10.7823,16169,10.7847,19491.9,10.7961,81155,10.7994,39658.3,10.7969,95963.1
10.7758,16822.3,10.7782,18803.5,10.7896,79408.4,10.7929,39280.9,10.7904,95845.1
10.7693,13919.5,10.7717,18402.1,10.7831,79763,10.7864,39834.3,10.7839,93836.5
10.7628,16641.1,10.7652,18664.5,10.7766,78871.1,10.7799,39433.9,10.7774,95983.1
10.7563,16739.6,10.7587,18555.2,10.7701,79181.1,10.7734,41229.8,10.7709,95264.4
10.7498,16854.8,10.7522,17960.1,10.7636,79514.4,10.7668,39830.1,10.7644,94310.3
10.7433,16585.4,10.7457,18585.5,10.7571,79704.2,10.7603,39902.4,10.7579,94848.8
10.7368,18690.8,10.7392,18909.7,10.7506,78292.3,10.7538,39447.3,10.7514,93501.1
10.7302,16899.2,10.7327,19450.2,10.7441,78416.4,10.7473,40894.3,10.7449,94536.5
10.7237,16173.2,10.7262,17802.9,10.7376,78405.5,10.7408,40585.7,10.7384,94335.7
10.7172,16344.8,10.7197,18844.3,10.7311,78181.8,10.7343,41233.3,10.7319,93460.8
10.7107,16459.8,10.7132,18680.4,10.7246,77064.5,10.7278,39869.5,10.7254,93072.2
10.7042,16197.4,10.7067,17397.8,10.718,77603.3,10.7213,40306.5,10.7189,92194.7
10.6977,16566.4,10.7002,17299.9,10.7115,79031.1,10.7148,39457.2,10.7124,92754.7
10.6912,16854.8,10.6936,18786,10.705,76226,10.7083,41206.1,10.7058,92888.8
10.6847,16773.2,10.6871,18179,10.6985,77010.8,10.7018,40917.2,10.6993,92674.3
10.6782,15765.2,10.6806,19348.5,10.692,79709.5,10.6953,40643.6,10.6928,91011.1
10.6717,16243.7,10.6741,17878.2,10.6855,77601.7,10.6888,41602.3,10.6863,92877.4
10.6652,15920.4,10.6676,20383.9,10.679,76905.9,10.6823,40353.9,10.6798,90871.3
10.6587,16418.4,10.6611,18644.5,10.6725,77559.1,10.6758,41612.1,10.6733,90310.4
10.6522,14863.3,10.6546,16406.8,10.666,77680.2,10.6692,40342.1,10.6668,91943.7
10.6457,13585.4,10.6481,16528.5,10.6595,76639,10.6627,43065.2,10.6603,92901.3
10.6391,17626.2,10.6416,18206,10.653,76421.6,10.6562,40208.5,10.6538,91001.8
10.6326,14984.7,10.6351,18061.6,10.6465,76185.8,10.6497,40913.1,10.6473,93643.9
10.6261,14510.4,10.6286,18075.2,10.64,76170.9,10.6432,40494.8,10.6408,91061.4
10.6196,16564.8,10.6221,18617.1,10.6335,77252.8,10.6367,40525.4,10.6343,90826.1
10.6131,16452.7,10.6156,17257,10.6269,77900.9,10.6302,42060.4,10.6278,89094.1
10.6066,14104.1,10.6091,18033.3,10.6204,76729.4,10.6237,42274.7,10.6213,89450.6
10.6001,14920.8,10.6025,17870.8,10.6139,76595.4,10.6172,41886.1,10.6147,91176.9
10.5936,16290.4,10.596,17071.8,10.6074,75789.4,10.6107,41559,10.6082,88855.8
10.5871,16448.5,10.5895,17710.2,10.6009,77398.8,10.6042,41598.7,10.6017,91025.4
10.5806,15963.8,10.583,17432.1,10.5944,76181.3,10.5977,41699.2,10.5952,90007.5
10.5741,15773.5,10.5765,18704.7,10.5879,75025.2,10.5912,42303.9,10.5887,88553.8
10.5676,16025.2,10.57,17274.3,10.5814,76398.8,10.5847,41144.8,10.5822,89143.4
10.5611,16472.1,10.5635,18861.3,10.5749,76215.6,10.5781,39982.5,10.5757,89849.3
10.5546,15808.5,10.557,17365.3,10.5684,75850.7,10.5716,41266.4,10.5692,89277.7
10.5481,16116,10.5505,16283.2,10.5619,75791.9,10.5651,40600.8,10.5627,88433.8
10.5415,16108.5,10.544,17441.6,10.5554,76256.7,10.5586,42097.3,10.5562,89647.5
10.535,14741.3,10.5375,17432.9,10.5489,75450.8,10.5521,41785.1,10.5497,88513.8
10.5285,17352.4,10.531,17311,10.5424,75896.9,10.5456,41137.6,10.5432,89471.5
10.522,15089.3,10.5245,17816.6,10.5359,75174.4,10.5391,41132.6,10.5367,88784.3
10.5155,16853.8,10.518,18131.4,10.5293,74645.3,10.5326,41892.8,10.5302,87711.9
10.509,15718.9,10.5115,16400.7,10.5228,75493.8,10.5261,40308.9,10.5237,90242.2
10.5025,15820.3,10.5049,18332.1,10.5163,73489.3,10.5196,41562.7,10.5171,88286.8
10.496,15152.1,10.4984,16699.4,10.5098,75516.3,10.5131,40207.9,10.5106,87281.3
10.4895,14889.2,10.4919,16875.2,10.5033,75230.6,10.5066,42877,10.5041,87166.3
10.483,13929.3,10.4854,16743.6,10.4968,75284,10.5001,41713.3,10.4976,86389.4
10.4765,13982.6,10.4789,16432.1,10.4903,73527.7,10.4936,42077.8,10.4911,87225.4
10.47,15568.8,10.4724,17923.8,10.4838,72860.9,10.487,41228.2,10.4846,87823.8
10.4635,16953.6,10.4659,16762.4,10.4773,73607.5,10.4805,42342.9,10.4781,88642.1
10.457,15852.1,10.4594,16343.7,10.4708,72762.6,10.474,40409.1,10.4716,87072.1
10.4504,16744.8,10.4529,15532.5,10.4643,73367.4,10.4675,41502.3,10.4651,87125.7
10.4439,14559.1,10.4464,18217.8,10.4578,72702.7,10.461,40913.4,10.4586,85005.5
10.4374,16198.3,10.4399,15995.5,10.4513,72687.5,10.4545,40805.3,10.4521,84990.3
10.4309,15226.3,10.4334,16247.9,10.4448,74677.3,10.448,42329.7,10.4456,84339
10.4244,16366.1,10.4269,15099.2,10.4382,73166,10.4415,41565.3,10.4391,87803.1
10.4179,14754.5,10.4204,15886.9,10.4317,73863,10.435,42721.5,10.4326,86669.5
10.4114,15106.8,10.4138,16661.4,10.4252,73219.7,10.4285,41146,10.426,85688.5
10.4049,15952.5,10.4073,16708.9,10.4187,74055.2,10.422,43011.2,10.4195,85553.7
10.3984,14949.8,10.4008,16478.1,10.4122,74159.2,10.4155,39961.6,10.413,84530.4
10.3919,15872.7,10.3943,15467.9,10.4057,73473.2,10.409,43765.6,10.4065,86525.2
10.3854,15464.8,10.3878,16675.3,10.3992,73005.5,10.4025,39648.8,10.4,85924.8
10.3789,14212.8,10.3813,16092.4,10.3927,74072.7,10.396,44123.8,10.3935,85688.7
10.3724,14282.4,10.3748,15498.2,10.3862,72315.1,10.3894,42986.8,10.387,84749.9
10.3659,14832.6,10.3683,14507.9,10.3797,73477,10.3829,41368.8,10.3805,84910.6
10.3594,15971,10.3618,16170,10.3732,71540.1,10.3764,42559.5,10.374,84207.1
10.3528,15342.4,10.3553,16009.9,10.3667,72428.9,10.3699,40659.1,10.3675,83520.4
10.3463,13384.9,10.3488,16455.8,10.3602,71844.5,10.3634,41177,10.361,83213.8
10.3398,15674.6,10.3423,17306.1,10.3537,73480.1,10.3569,41377.5,10.3545,83819.9
10.3333,15708.6,10.3358,17136.3,10.3472,71781.7,10.3504,42276.1,10.348,84314.1
10.3268,16395.3,10.3293,16741.9,10.3406,72823.7,10.3439,42359.8,10.3415,83724.9
10.3203,14700,10.3227,15059,10.3341,72851.3,10.3374,43889.2,10.335,84862.4
10.3138,14923.2,10.3162,17169.5,10.3276,72188,10.3309,43936.6,10.3284,84973.2
10.3073,15771.4,10.3097,15952.6,10.3211,71104.4,10.3244,42607.9,10.3219,83773.6
10.3008,15447.8,10.3032,16116.2,10.3146,71852.3,10.3179,41482,10.3154,85565.8
10.2943,14823.8,10.2967,16840.6,10.3081,71767.9,10.3114,41084,10.3089,82894.5
10.2878,14682.7,10.2902,16002.5,10.3016,69908.6,10.3049,41598.3,10.3024,82701.4
10.2813,15953.6,10.2837,14936.7,10.2951,72458.9,10.2983,42674.2,10.2959,83739.5
10.2748,17142.2,10.2772,15870.6,10.2886,72181.9,10.2918,42908.3,10.2894,82822.1
10.2683,13611.7,10.2707,15820.6,10.2821,73492,10.2853,42158.4,10.2829,82925.3
10.2617,14035.8,10.2642,15872.3,10.2756,70551.7,10.2788,43133.7,10.2764,82473.3
10.2552,14531.3,10.2577,14468.2,10.2691,71286.6,10.2723,41086,10.2699,80175.7
10.2487,14382.7,10.2512,16352.2,10.2626,69754.2,10.2658,44548,10.2634,81279.1
10.2422,15381.6,10.2447,14302.9,10.2561,70248.6,10.2593,42209.7,10.2569,81884.6
10.2357,15137.6,10.2382,16266.6,10.2495,70996.2,10.2528,43912,10.2504,81307.9
10.2292,14354.2,10.2317,15756.5,10.243,72676.3,10.2463,42693.3,10.2439,82196.7
10.2227,14078.2,10.2251,14142.1,10.2365,69931.7,10.2398,42867.8,10.2373,83364.7
10.2162,14877.4,10.2186,15344.9,10.23,71484.6,10.2333,43087.1,10.2308,81720.8
10.2097,13278,10.2121,14888.6,10.2235,68952.6,10.2268,43443.9,10.2243,81730.7
10.2032,14124.7,10.2056,14318.6,10.217,69122.7,10.2203,42473.6,10.2178,81820.2
10.1967,16233.5,10.1991,14978,10.2105,71754.5,10.2138,42649.2,10.2113,82386.6
10.1902,15290.9,10.1926,14729.7,10.204,70258.3,10.2073,42348.4,10.2048,82489.5
10.1837,16090.5,10.1861,17326.2,10.1975,71015,10.2007,43438.5,10.1983,81781.9
10.1772,14504.6,10.1796,14862.3,10.191,70602.8,10.1942,43358.8,10.1918,81227.7
10.1707,15332,10.1731,15433.7,10.1845,69855.4,10.1877,43997.4,10.1853,81757.4
10.1641,14602.8,10.1666,16574.1,10.178,68890.5,10.1812,42489.8,10.1788,81161.5
10.1576,13716.1,10.1601,16566,10.1715,69137.6,10.1747,42586.2,10.1723,80929
10.1511,16144.2,10.1536,16081,10.165,69594,10.1682,41998.6,10.1658,81329
10.1446,13657.9,10.1471,14940.1,10.1585,70167.3,10.1617,43119.8,10.1593,81541.6
10.1381,13871.4,10.1406,15007.2,10.1519,70603.3,10.1552,42081.2,10.1528,82949.3
10.1316,14958.9,10.134,15149.6,10.1454,69542.9,10.1487,43281.3,10.1462,79035.5
10.1251,12904.1,10.1275,14962.4,10.1389,69200,10.1422,43419.7,10.1397,80865.6
10.1186,13569.4,10.121,13645,10.1324,67622.7,10.1357,43701.2,10.1332,79466
10.1121,14877.7,10.1145,13553.1,10.1259,68453.2,10.1292,43523.8,10.1267,79267.6
10.1056,14038.2,10.108,15622.7,10.1194,70503.8,10.1227,42667.3,10.1202,79509.4
10.0991,13674.7,10.1015,16750.1,10.1129,71360,10.1162,41896.3,10.1137,81457.6
10.0926,14046.2,10.095,15229.1,10.1064,69864.9,10.1096,43147.6,10.1072,78501.6
10.0861,14564.4,10.0885,15104,10.0999,69062.8,10.1031,42890.7,10.1007,80711.2
10.0796,15068.4,10.082,15437.8,10.0934,67893.5,10.0966,42417.6,10.0942,79372.8
10.073,14600.5,10.0755,14269,10.0869,69894.1,10.0901,44420.8,10.0877,78805.7
10.0665,16019.1,10.069,12800.6,10.0804,68674.8,10.0836,44163.5,10.0812,81823.8
10.06,14827.2,10.0625,14862.6,10.0739,69613.7,10.0771,43779,10.0747,79264
10.0535,16935,10.056,12105.8,10.0674,68443.8,10.0706,42377.1,10.0682,78480.8
10.047,13658.9,10.0495,15122.9,10.0608,69924,10.0641,41300.9,10.0617,81007.8
10.0405,13127.7,10.043,12746.1,10.0543,70178.5,10.0576,43257.6,10.0552,79444.1
10.034,13731.8,10.0364,15257.2,10.0478,67464.1,10.0511,44499.4,10.0486,78732.7
10.0275,14286.8,10.0299,14203.7,10.0413,69691.5,10.0446,44002.1,10.0421,78047.4
10.021,15528.1,10.0234,14332.8,10.0348,67836.8,10.0381,44351.6,10.0356,78431.2
10.0145,15539.6,10.0169,13683.7,10.0283,68932.3,10.0316,44646,10.0291,78383
10.008,14703.2,10.0104,13942.3,10.0218,69663.6,10.0251,43480.3,10.0226,80153.8
10.0015,13973.1,10.0039,13755.9,10.0153,67118.3,10.0186,44190.5,10.0161,79324.5
9.99496,15730.8,9.9974,15373.2,10.0088,67801.8,10.012,41523.7,10.0096,79646.5
9.98846,12902.8,9.9909,14210.2,10.0023,66946.7,10.0055,43671.8,10.0031,77986.7
9.98195,16636.6,9.98439,12913.4,9.99578,67100.4,9.99903,44020.9,9.99659,78214.7
9.97544,13824.7,9.97788,14963.9,9.98927,65905.4,9.99252,42356.1,9.99008,79208.7
9.96894,15724.3,9.97138,14412,9.98276,69231,9.98602,44184.2,9.98358,78842.1
9.96243,14639.3,9.96487,13892,9.97626,66501.1,9.97951,42254.7,9.97707,77646.5
9.95592,13781.7,9.95836,15274.9,9.96975,68945,9.973,42689.1,9.97056,78982.4
9.94942,14936.4,9.95186,15689.5,9.96324,65678.5,9.9665,44463.1,9.96406,77158.3
9.94291,12395.2,9.94535,15286,9.95674,68177.8,9.95999,44033.9,9.95755,76554.4
9.9364,13602.2,9.93884,12453.1,9.95023,69761.7,9.95348,44288.9,9.95104,76859.6
9.92989,15127.2,9.93233,13346.6,9.94372,66556.2,9.94698,42359.2,9.94453,76917.8
9.92339,15257.1,9.92583,14502.2,9.93721,66535.8,9.94047,43740.2,9.93803,76326.1
9.91688,14712.5,9.91932,15240.7,9.93071,70356.9,9.93396,44073.6,9.93152,78763.1
9.91037,13646.7,9.91281,13473.1,9.9242,65965.2,9.92745,45285.9,9.92501,76283.8
9.90387,15966.8,9.90631,15340.2,9.91769,66262.7,9.92095,45582.5,9.91851,77825.4
9.89736,14397.8,9.8998,14470.5,9.91119,67996.5,9.91444,43221.3,9.912,76321.5
9.89085,11957.9,9.89329,13590.7,9.90468,66166.1,9.90793,42713.4,9.90549,76570
9.88435,15030,9.88679,14844.9,9.89817,66177.4,9.90143,42835.5,9.89899,78076.9
9.87784,15292.1,9.88028,13584.3,9.89167,66082.6,9.89492,46164.5,9.89248,75811.6
9.87133,15672.5,9.87377,12927.3,9.88516,67533.8,9.88841,45644.6,9.88597,76496.3
9.86483,15898.8,9.86727,14275,9.87865,67621.1,9.88191,44649.8,9.87947,77414.1
9.85832,14071.4,9.86076,15024.8,9.87215,64780.9,9.8754,42046.2,9.87296,78049.7
9.85181,14169,9.85425,15589.4,9.86564,65297,9.86889,42023.7,9.86645,76467.5
9.8453,16050.5,9.84774,13362.2,9.85913,67316.6,9.86239,43447.7,9.85995,77153.9
9.8388,13108.8,9.84124,13682.8,9.85262,65676,9.85588,43450.1,9.85344,76527.3
9.83229,14683.1,9.83473,13096.2,9.84612,65146.3,9.84937,42749,9.84693,76854.2
9.82578,14487.6,9.82822,13652.8,9.83961,66332.7,9.84286,45642.6,9.84042,75854.5
9.81928,12531.4,9.82172,12924.7,9.8331,65307.6,9.83636,41992.4,9.83392,75237.6
9.81277,15024.7,9.81521,13257.4,9.8266,65374.4,9.82985,43150.4,9.82741,75711.3
9.80626,14374.2,9.8087,14842.7,9.82009,66357.3,9.82334,42612.5,9.8209,75277.9
9.79976,15723.4,9.8022,15579,9.81358,66373.3,9.81684,44668.1,9.8144,74568
9.79325,14112.9,9.79569,14455,9.80708,66400.7,9.81033,43895,9.80789,75479.7
9.78674,15322.9,9.78918,14836.4,9.80057,66544.9,9.80382,44778.8,9.80138,75982.8
9.78024,14648.7,9.78268,14367.6,9.79406,65780.2,9.79732,44979.6,9.79488,74132.4
9.77373,12600.2,9.77617,13916.4,9.78756,66214.7,9.79081,43298.8,9.78837,76397.3
9.76722,14262.3,9.76966,13177.2,9.78105,65828,9.7843,43853.9,9.78186,75351.3
9.76071,13728.5,9.76315,13459.4,9.77454,66523.9,9.7778,44936.4,9.77536,73669.1
9.75421,13954.8,9.75665,13633.6,9.76803,64796.7,9.77129,43449.7,9.76885,74350.9
9.7477,14191.6,9.75014,13062.9,9.76153,66384.8,9.76478,43171.9,9.76234,74571.3
9.74119,13655.2,9.74363,12660.2,9.75502,64528.5,9.75827,43485,9.75583,77645.8
9.73469,13177.5,9.73713,12815,9.74851,65947.4,9.75177,44914.4,9.74933,75659.5
9.72818,14235.5,9.73062,13604.9,9.74201,64637.9,9.74526,44364.8,9.74282,75864.8
9.72167,15866.7,9.72411,14111.3,9.7355,63824.7,9.73875,43040,9.73631,73969.1
9.71517,13914.6,9.71761,12383.7,9.72899,65573.3,9.73225,44176.1,9.72981,75760.4
9.70866,13941.1,9.7111,11407.5,9.72249,66186.9,9.72574,43013,9.7233,74743.2
9.70215,15037.4,9.70459,11479.2,9.71598,65879.1,9.71923,44409.7,9.71679,76521.4
9.69565,14309.3,9.69809,14204.5,9.70947,67668.2,9.71273,43638.6,9.71029,74838.3
9.68914,14109,9.69158,13415.8,9.70297,65595.6,9.70622,45234.9,9.70378,74949.7
9.68263,14044,9.68507,13633.3,9.69646,64475.5,9.69971,45542,9.69727,74069.5
9.67612,14152.7,9.67856,11346.6,9.68995,65176.9,9.69321,44491.8,9.69077,73967.2
9.66962,15350.4,9.67206,12432.3,9.68344,64340.4,9.6867,43557.3,9.68426,74440.1
9.66311,13806.5,9.66555,12314.1,9.67694,64754.1,9.68019,43334.2,9.67775,74794.9
9.6566,14517.7,9.65904,15199.9,9.67043,63652.8,9.67368,44696.4,9.67124,73601
9.6501,14158.1,9.65254,12730.9,9.66392,64988.7,9.66718,44298.1,9.66474,74305.9
9.64359,14937.4,9.64603,12952.9,9.65742,64656.2,9.66067,44662.6,9.65823,74934.7
9.63708,14554.4,9.63952,14494.5,9.65091,63405.7,9.65416,45390.6,9.65172,73941.1
9.63058,13066.6,9.63302,14677.5,9.6444,64156.5,9.64766,43854.8,9.64522,74415.6
9.62407,14573.1,9.62651,12722.8,9.6379,65531.8,9.64115,44629.7,9.63871,72945.7
9.61756,14709.9,9.62,13342.7,9.63139,63119.8,9.63464,42931.3,9.6322,75417.2
9.61106,13955.3,9.6135,15014.6,9.62488,64372.1,9.62814,43817.7,9.6257,74347.5
9.60455,13439.7,9.60699,13275,9.61838,62756.6,9.62163,44658,9.61919,75094.5
