PPM_6,mag_6,PPM_35,mag_35,PPM_78,mag_78,PPM_97,mag_97
10.9629,13316.6,10.9531,61756.8,10.958,28696.7,10.9637,24161.1
10.9564,15235.9,10.9466,61001.2,10.9515,28599.8,10.9572,19826
10.9499,14731.2,10.9401,60758.8,10.945,29709.3,10.9507,22140.2
10.9433,15119.7,10.9336,60244.3,10.9385,30214.6,10.9442,21496.9
10.9368,13044.4,10.9271,60026.9,10.932,27371.7,10.9377,20806.6
10.9303,14755.6,10.9206,62267.2,10.9255,28993.5,10.9311,20369.1
10.9238,14512.9,10.9141,59766.8,10.9189,27917.2,10.9246,22497.7
10.9173,11522.5,10.9076,59761.6,10.9124,27915.6,10.9181,21313.8
10.9108,15194.3,10.9011,62931.7,10.9059,28261.6,10.9116,19803.2
10.9043,13870.9,10.8945,59967,10.8994,28161.9,10.9051,19937
10.8978,13788.4,10.888,59457.8,10.8929,27953.7,10.8986,21812.7
10.8913,13834.1,10.8815,61041.1,10.8864,26697.8,10.8921,21183
10.8848,12619.8,10.875,59566.6,10.8799,27895.6,10.8856,20162.5
10.8783,13131.6,10.8685,58523.6,10.8734,28661.5,10.8791,20710.5
10.8718,16103.1,10.862,60321.6,10.8669,28811.5,10.8726,19968.6
10.8653,13041.9,10.8555,59129,10.8604,28878,10.8661,20105.2
10.8588,13465.9,10.849,59937.6,10.8539,27908.5,10.8596,19864.4
10.8523,13533.6,10.8425,59048.9,10.8474,28036.7,10.8531,19451.1
10.8457,14115.3,10.836,57646,10.8409,28645,10.8466,18356.1
10.8392,12442.3,10.8295,60455.5,10.8344,28758.3,10.8401,17105.3
10.8327,12164.9,10.823,57937.5,10.8278,26010.2,10.8335,19363.4
10.8262,12809.4,10.8165,59442.6,10.8213,27235.1,10.827,21289.3
10.8197,14842.7,10.81,59779.3,10.8148,26735.2,10.8205,18722.9
10.8132,13447.6,10.8034,59124.1,10.8083,27237.5,10.814,20132.6
10.8067,12073.6,10.7969,58847.9,10.8018,27008.7,10.8075,18113.8
10.8002,13259.4,10.7904,58038.1,10.7953,25722.5,10.801,18070.2
10.7937,12827.6,10.7839,56826.9,10.7888,25877.1,10.7945,19228
10.7872,11590.2,10.7774,56152.2,10.7823,27534.9,10.788,19131.3
10.7807,14029.3,10.7709,58777.7,10.7758,27064.6,10.7815,17885.7
10.7742,12068.2,10.7644,57883.6,10.7693,26143.2,10.775,18432.1
10.7677,12781,10.7579,58861.5,10.7628,26983,10.7685,17005.7
10.7612,12446.9,10.7514,57480.3,10.7563,26257,10.762,17918.3
10.7546,12577.4,10.7449,56764.5,10.7498,27590.6,10.7555,19281.1
10.7481,11661.4,10.7384,58150.5,10.7433,25440.3,10.749,18897.4
10.7416,12786.4,10.7319,57933.3,10.7368,27872.5,10.7424,16893.6
10.7351,11815,10.7254,56272.5,10.7302,25780.2,10.7359,15950.2
10.7286,11545.2,10.7189,56830,10.7237,24878.1,10.7294,17400.5
10.7221,13224.7,10.7124,56697.2,10.7172,24762.7,10.7229,18171.3
10.7156,11667.8,10.7058,56003,10.7107,25726.1,10.7164,17176.5
10.7091,11342.8,10.6993,57167.2,10.7042,24168.2,10.7099,17706.1
10.7026,12390.2,10.6928,54592.1,10.6977,25946.9,10.7034,20336.6
10.6961,12522.2,10.6863,58073.2,10.6912,28383.8,10.6969,18450.1
10.6896,12074.2,10.6798,56703.1,10.6847,25409.5,10.6904,17334.6
10.6831,11507.5,10.6733,56956.5,10.6782,26036,10.6839,16354.8
10.6766,10101.2,10.6668,56574.4,10.6717,25490.7,10.6774,17451.4
10.6701,10704.8,10.6603,57197.8,10.6652,26093.2,10.6709,16451.5
10.6635,12160.4,10.6538,55100,10.6587,25349.7,10.6644,17324.9
10.657,10899.2,10.6473,57242.4,10.6522,24431.5,10.6579,16337
10.6505,12083.8,10.6408,55960.4,10.6457,26104.5,10.6513,18334.1
10.644,11753.2,10.6343,55556.8,10.6391,25397.7,10.6448,16362.8
10.6375,11532.2,10.6278,55692.6,10.6326,25863.5,10.6383,15023.7
10.631,12490.5,10.6213,53503.9,10.6261,23387.3,10.6318,17465.6
10.6245,11237.9,10.6147,55382,10.6196,25496.8,10.6253,15733.5
10.618,13164.9,10.6082,56415.3,10.6131,24102,10.6188,16703.4
10.6115,12741.9,10.6017,53760.2,10.6066,25354.6,10.6123,17095.4
10.605,11980.7,10.5952,54356.8,10.6001,23710.9,10.6058,16092.8
10.5985,12296.3,10.5887,54870.1,10.5936,24782.9,10.5993,16564.5
10.592,12548.1,10.5822,56874.7,10.5871,25250.9,10.5928,15214.1
10.5855,14541.3,10.5757,54316.9,10.5806,23641.4,10.5863,15939.7
10.579,12106.7,10.5692,52795.1,10.5741,23970.5,10.5798,16222.4
10.5725,10761.9,10.5627,53400.8,10.5676,24538.6,10.5733,16138.5
10.5659,13444.1,10.5562,52238.1,10.5611,23724.1,10.5668,16046.9
10.5594,13792.7,10.5497,54794.9,10.5546,24212.7,10.5603,16565.1
10.5529,12558.1,10.5432,55689.5,10.5481,24297.5,10.5537,14504.2
10.5464,12122.1,10.5367,53736.3,10.5415,25041.7,10.5472,16399.3
10.5399,12322.5,10.5302,53307.8,10.535,23679.4,10.5407,12845
10.5334,13530.9,10.5237,54109.5,10.5285,21169.2,10.5342,15226.6
10.5269,12921.1,10.5171,54395.1,10.522,24372.1,10.5277,15951
10.5204,12978.6,10.5106,53796.6,10.5155,23910.9,10.5212,14659.8
10.5139,12366.9,10.5041,52964.9,10.509,22972.7,10.5147,13750.8
10.5074,13606.4,10.4976,53754.3,10.5025,22328.4,10.5082,15214.7
10.5009,12978.1,10.4911,52715.7,10.496,23526.8,10.5017,15931.5
10.4944,12703,10.4846,52804.5,10.4895,23536.4,10.4952,14730.9
10.4879,12881.3,10.4781,52091,10.483,21228.7,10.4887,15026.8
10.4814,13115.7,10.4716,53809,10.4765,24702.1,10.4822,15278
10.4748,13421.1,10.4651,53187.2,10.47,24037.4,10.4757,13045.8
10.4683,15260.3,10.4586,53943,10.4635,24085.8,10.4692,14483.2
10.4618,14441.9,10.4521,53937,10.457,22566.9,10.4626,13757.2
10.4553,13401.7,10.4456,50364.6,10.4504,23732.1,10.4561,15484.7
10.4488,14712.4,10.4391,52154.1,10.4439,22336.5,10.4496,14127.4
10.4423,13959.3,10.4326,52635.6,10.4374,21843.5,10.4431,15456.3
10.4358,12776.3,10.426,50977.3,10.4309,21872.3,10.4366,15058.5
10.4293,14566.6,10.4195,52314.9,10.4244,21941.1,10.4301,15526.9
10.4228,14635.4,10.413,50848.5,10.4179,21658.7,10.4236,13709.9
10.4163,14835.4,10.4065,51510.9,10.4114,21968.6,10.4171,14582.7
10.4098,13546.1,10.4,52638,10.4049,21351.7,10.4106,13756.2
10.4033,13774.3,10.3935,50372.9,10.3984,20473.5,10.4041,13072.2
10.3968,14513.5,10.387,51971.6,10.3919,22151.1,10.3976,14585.3
10.3903,13299.6,10.3805,51951.1,10.3854,21522.7,10.3911,15207.1
10.3838,14881.1,10.374,52094,10.3789,21518.2,10.3846,14124
10.3772,13777.7,10.3675,50339.4,10.3724,21645.5,10.3781,13642.5
10.3707,14236.7,10.361,51247,10.3659,20858.5,10.3716,13161.3
10.3642,16445.2,10.3545,51646.3,10.3594,19948.1,10.365,13842
10.3577,15492.6,10.348,50316.6,10.3528,21474.8,10.3585,13734.7
10.3512,16421.9,10.3415,51480.5,10.3463,22265.7,10.352,11960
10.3447,16165,10.335,50934.4,10.3398,21781.4,10.3455,12758.2
10.3382,17069.2,10.3284,52053.9,10.3333,23318.5,10.339,13135.4
10.3317,16957.1,10.3219,50646.8,10.3268,21631.1,10.3325,11581.7
10.3252,16488.3,10.3154,50121.7,10.3203,20690.3,10.326,13139.3
10.3187,15667.3,10.3089,49383.4,10.3138,20322.1,10.3195,13618.4
10.3122,15653.9,10.3024,51623.6,10.3073,22189.7,10.313,13483.5
10.3057,14627.3,10.2959,51911,10.3008,21293.9,10.3065,11922.2
10.2992,17204.5,10.2894,50093.4,10.2943,20400.2,10.3,11190.1
10.2927,16894.3,10.2829,49787.9,10.2878,21158.3,10.2935,12898.7
10.2861,17331.2,10.2764,51530.2,10.2813,21173.9,10.287,12866.6
10.2796,18836.4,10.2699,50150.6,10.2748,20263.1,10.2805,12020.4
10.2731,18043.5,10.2634,49630.4,10.2683,19329.6,10.2739,12418.4
10.2666,16892.3,10.2569,50857.9,10.2617,19206.8,10.2674,11605.5
10.2601,16370.4,10.2504,48611.7,10.2552,19733.4,10.2609,12805.5
10.2536,18181.3,10.2439,48874.3,10.2487,20088.8,10.2544,13090.2
10.2471,17305.7,10.2373,51702.1,10.2422,20188.6,10.2479,11645
10.2406,17929,10.2308,48819.3,10.2357,21143,10.2414,12688.3
10.2341,17618.3,10.2243,47883,10.2292,20249.9,10.2349,10775.5
10.2276,18359.6,10.2178,49413.9,10.2227,20188.4,10.2284,11322.8
10.2211,18225.7,10.2113,49599.8,10.2162,20044.7,10.2219,10231.3
10.2146,18818.6,10.2048,49532.4,10.2097,19166.2,10.2154,11479.8
10.2081,20175.5,10.1983,49399.2,10.2032,20748.8,10.2089,12201.2
10.2016,18725.9,10.1918,48967.4,10.1967,19949.8,10.2024,12743.8
10.1951,19839.1,10.1853,48222.1,10.1902,19945.3,10.1959,10705.2
10.1885,19166.7,10.1788,47939.8,10.1837,19794,10.1894,11819.7
10.182,18635.2,10.1723,48205.3,10.1772,18769.6,10.1829,13042.9
10.1755,19999.1,10.1658,47495.6,10.1707,20445.2,10.1763,10971.4
10.169,20273.9,10.1593,46684.1,10.1641,20006.7,10.1698,10585
10.1625,18482.2,10.1528,49059.2,10.1576,20394.3,10.1633,11296.4
10.156,19831.6,10.1462,48748.1,10.1511,18177.1,10.1568,11581
10.1495,17260.9,10.1397,48980,10.1446,19078.4,10.1503,11664.6
10.143,19041.4,10.1332,48904.3,10.1381,17914.9,10.1438,10524.9
10.1365,21686.3,10.1267,47463.6,10.1316,20436.1,10.1373,11125.5
10.13,19270.7,10.1202,49194.8,10.1251,18701.4,10.1308,11547.2
10.1235,19608.8,10.1137,48138.6,10.1186,17726.7,10.1243,9753.61
10.117,18962.4,10.1072,47970.2,10.1121,16372.4,10.1178,9910.46
10.1105,21501.2,10.1007,47146.5,10.1056,19344.8,10.1113,10074.5
10.104,21219,10.0942,48027.9,10.0991,20332.8,10.1048,10272.2
10.0974,18618.4,10.0877,45839.2,10.0926,19190.6,10.0983,11131.5
10.0909,21528.7,10.0812,48186.9,10.0861,18158,10.0918,10263.9
10.0844,20224.7,10.0747,45751.6,10.0796,20149.5,10.0852,10512.8
10.0779,18401.5,10.0682,47297.2,10.073,18403.2,10.0787,9402.61
10.0714,19840.5,10.0617,46392.6,10.0665,17869.4,10.0722,8549.39
10.0649,22879.6,10.0552,45376.3,10.06,18078.3,10.0657,9300.68
10.0584,21816.7,10.0486,46188.7,10.0535,17258.4,10.0592,10876.2
10.0519,20668,10.0421,46032.5,10.047,16527.7,10.0527,9700.89
10.0454,22456.7,10.0356,47102.3,10.0405,19888,10.0462,11173.7
10.0389,20057.4,10.0291,47417.2,10.034,18015.6,10.0397,10283.7
10.0324,21280.5,10.0226,47073.2,10.0275,17410.7,10.0332,10390.3
10.0259,22195.2,10.0161,46328.3,10.021,18262.1,10.0267,8443.36
10.0194,22204.6,10.0096,44717.6,10.0145,17120.5,10.0202,11111.1
10.0129,24500.7,10.0031,47770.4,10.008,18136.7,10.0137,10552.1
10.0064,20883.8,9.99659,45244.7,10.0015,17397.1,10.0072,10278.6
9.99984,21662.6,9.99008,46315.5,9.99496,19679.5,10.0007,8905.63
9.99334,22928.4,9.98358,44730.3,9.98846,17071.5,9.99415,8691.8
9.98683,23197.7,9.97707,48500.5,9.98195,18373.1,9.98764,9937.47
9.98032,23130.9,9.97056,46605.7,9.97544,16911.6,9.98114,9816.46
9.97382,21778.2,9.96406,45051.6,9.96894,16580.7,9.97463,9660.67
9.96731,21790.3,9.95755,45912.5,9.96243,18625.4,9.96812,8953.79
9.9608,23202.1,9.95104,46599.2,9.95592,18486,9.96162,9056.59
9.9543,23614.5,9.94453,45209,9.94942,18517.4,9.95511,8614.81
9.94779,23658,9.93803,45675.6,9.94291,16658.2,9.9486,9245.14
9.94128,23508.4,9.93152,44500.1,9.9364,17351.1,9.94209,9566.54
9.93477,22948.6,9.92501,45035.6,9.92989,16302.5,9.93559,9292.36
9.92827,23487.1,9.91851,45797.5,9.92339,17835.8,9.92908,9455.83
9.92176,22232.7,9.912,46072.6,9.91688,16411.6,9.92257,8544.41
9.91525,22671.2,9.90549,45741.2,9.91037,18092.5,9.91607,9762.76
9.90875,22799.2,9.89899,45361.8,9.90387,15778.6,9.90956,8966.12
9.90224,23773.6,9.89248,45780,9.89736,17312.8,9.90305,8452.92
9.89573,23753.9,9.88597,43902.3,9.89085,17967.7,9.89655,9812.44
9.88923,24444.9,9.87947,45186.1,9.88435,17615.4,9.89004,8770.06
9.88272,24188.5,9.87296,43832.2,9.87784,15282.5,9.88353,8886.18
9.87621,24610,9.86645,44424.7,9.87133,15975.7,9.87703,7538.52
9.86971,24145,9.85995,44479.7,9.86483,15291,9.87052,10360.9
9.8632,24419.8,9.85344,46015,9.85832,16319.3,9.86401,7517.15
9.85669,24468.8,9.84693,45814.5,9.85181,16292.9,9.8575,9612.25
9.85018,25223.3,9.84042,44120.3,9.8453,18297.7,9.851,9352.49
9.84368,23487.9,9.83392,43864.5,9.8388,16277.9,9.84449,7690.36
9.83717,25991.7,9.82741,46173.5,9.83229,17184.1,9.83798,7736.05
9.83066,24416,9.8209,43554.3,9.82578,15738.1,9.83148,8733.07
9.82416,24190,9.8144,44010.9,9.81928,16169.3,9.82497,6794.05
9.81765,25822.5,9.80789,44358,9.81277,16879.1,9.81846,6588.23
9.81114,25130.1,9.80138,45108.5,9.80626,16193.4,9.81196,9278.31
9.80464,23395.1,9.79488,42955.2,9.79976,17443.5,9.80545,8066.55
9.79813,23236.4,9.78837,44353.5,9.79325,15484.8,9.79894,6292.53
9.79162,24916.3,9.78186,44175.8,9.78674,16265.4,9.79244,7807.1
9.78512,24018.3,9.77536,45789.9,9.78024,15583.2,9.78593,7289.31
9.77861,24476.7,9.76885,44062.5,9.77373,17870.7,9.77942,7856.63
9.7721,25384.6,9.76234,42333.9,9.76722,15536,9.77291,8224.63
9.76559,25660.7,9.75583,42724.4,9.76071,15378.4,9.76641,8855.25
9.75909,25515.9,9.74933,43525.4,9.75421,16002.8,9.7599,9125.09
9.75258,24424.2,9.74282,43111.7,9.7477,15966,9.75339,7820.1
9.74607,25647.6,9.73631,42604.5,9.74119,14864.1,9.74689,7334.68
9.73957,25597.9,9.72981,44468.2,9.73469,15955.7,9.74038,6638.11
9.73306,26556.2,9.7233,44361.5,9.72818,14943.3,9.73387,7611.25
9.72655,26138.5,9.71679,43531.8,9.72167,16101.5,9.72737,6431.08
9.72005,26273.3,9.71029,44857.7,9.71517,16965.8,9.72086,6886.34
9.71354,26114.1,9.70378,41421.9,9.70866,14335.6,9.71435,6805.41
9.70703,24439.1,9.69727,41775.6,9.70215,15899.1,9.70785,6288.9
9.70053,27694.8,9.69077,43173.5,9.69565,12964.6,9.70134,6334.24
9.69402,26552,9.68426,43751.7,9.68914,15375.3,9.69483,6629.2
9.68751,25806.5,9.67775,42362.2,9.68263,15323.8,9.68832,5603.23
9.681,24578.8,9.67124,42484.2,9.67612,14573.8,9.68182,6575.69
9.6745,26526.9,9.66474,44289.1,9.66962,15504.8,9.67531,7908.84
9.66799,26636.9,9.65823,41029.3,9.66311,15942,9.6688,8567.59
9.66148,26593.8,9.65172,42887.3,9.6566,15873.7,9.6623,5949.51
9.65498,26167.9,9.64522,41301.5,9.6501,16114.3,9.65579,8503.7
9.64847,27477.9,9.63871,42121.3,9.64359,15657.3,9.64928,7303.53
9.64196,27104.5,9.6322,43311.6,9.63708,13914.8,9.64278,7000.98
9.63546,26302.4,9.6257,42320.8,9.63058,16815.8,9.63627,7198.4
9.62895,27331.7,9.61919,43374.8,9.62407,14545.2,9.62976,6867.41
9.62244,27182.6,9.61268,43097.1,9.61756,15047.2,9.62326,6389.9
9.61594,26470.6,9.60618,43107.7,9.61106,14284.9,9.61675,4758.08
9.60943,26679.7,9.59967,43528.1,9.60455,16484.2,9.61024,6392.55
9.60292,26765.8,9.59316,41940.4,9.59804,13857.2,9.60373,6786.96
9.59641,26682.9,9.58665,43681.5,9.59153,14802,9.59723,7025.16
9.58991,28856.7,9.58015,42961.9,9.58503,14923.8,9.59072,6558.38
9.5834,26536.7,9.57364,41770,9.57852,16114.7,9.58421,6296.6
9.57689,26552.1,9.56713,41213.5,9.57201,13775.2,9.57771,7013.79
9.57039,25158.5,9.56063,41791.5,9.56551,15622.8,9.5712,6261.56
9.56388,26893.8,9.55412,42360.6,9.559,13478,9.56469,7747.04
9.55737,28363.3,9.54761,42003.7,9.55249,15392.8,9.55819,6398.66
9.55087,24707.2,9.54111,42968.3,9.54599,16116.6,9.55168,4910.87
9.54436,27011.5,9.5346,42684.1,9.53948,13954.9,9.54517,5969.52
9.53785,27581.9,9.52809,42844.2,9.53297,14497.4,9.53867,4674.07
9.53135,27599.1,9.52159,40630.4,9.52647,13122.6,9.53216,6746.69
9.52484,28547.6,9.51508,42150.1,9.51996,14310.3,9.52565,5215.09
9.51833,27485.7,9.50857,42074.2,9.51345,13832.2,9.51914,7895.5
9.51182,27690.7,9.50206,41218.2,9.50694,14193.3,9.51264,6102.8
9.50532,27245.2,9.49556,42910.5,9.50044,15340.2,9.50613,6394.68
9.49881,28029.1,9.48905,41782.1,9.49393,15123.9,9.49962,6142.6
9.4923,28173.5,9.48254,41085.2,9.48742,12646.9,9.49312,5859.09
9.4858,28180,9.47604,40714.9,9.48092,14083.8,9.48661,5720.76
9.47929,28295.5,9.46953,41106.5,9.47441,13516.3,9.4801,6993.45
9.47278,28554.7,9.46302,41925,9.4679,14733.4,9.4736,6120.63
9.46628,28768.5,9.45652,43409.1,9.4614,13934,9.46709,5713.8
9.45977,27444.8,9.45001,41005.9,9.45489,13653.7,9.46058,5545.69
9.45326,29317.8,9.4435,40112.5,9.44838,15242.2,9.45408,5609.24
9.44676,28848.7,9.437,42215.7,9.44188,15031.1,9.44757,5430.15
9.44025,28054.8,9.43049,41516.6,9.43537,14665.7,9.44106,4464.5
9.43374,27383,9.42398,40394.4,9.42886,13123,9.43456,4413.93
9.42723,27602.8,9.41747,41275,9.42235,14852.6,9.42805,5447.59
9.42073,28872.6,9.41097,39296.6,9.41585,12502.9,9.42154,4897.51
9.41422,29344.1,9.40446,42151.6,9.40934,14861.7,9.41503,6138.35
9.40771,27124.3,9.39795,40019,9.40283,14072.3,9.40853,5414.58
9.40121,27972.7,9.39145,42157.2,9.39633,13579.5,9.40202,5224.06
9.3947,29653,9.38494,42518.3,9.38982,14553.9,9.39551,6332.07
9.38819,28957.8,9.37843,40279.9,9.38331,13576.6,9.38901,5451.93
9.38169,29486.5,9.37193,43142.2,9.37681,14890,9.3825,6580.64
9.37518,30075.7,9.36542,41528.6,9.3703,12456.7,9.37599,6160
9.36867,27237.8,9.35891,40656.6,9.36379,12685.8,9.36949,6017.14
9.36217,27235.7,9.35241,41313,9.35729,13468.9,9.36298,5152.72
9.35566,27445.9,9.3459,40706.1,9.35078,14184.1,9.35647,5497.77
9.34915,28780.5,9.33939,39174.4,9.34427,14735.5,9.34997,4929.16
9.34264,28789.6,9.33288,41746.3,9.33776,14282.2,9.34346,4826.58
9.33614,29749.9,9.32638,41512,9.33126,12701.4,9.33695,4634.25
9.32963,29103.4,9.31987,40002.2,9.32475,11792.4,9.33044,4631.59
9.32312,29314.7,9.31336,41100.3,9.31824,13853.3,9.32394,4893.59
9.31662,28506.4,9.30686,41302.5,9.31174,14278.1,9.31743,6209.84
9.31011,27800.6,9.30035,40632.4,9.30523,15373.1,9.31092,5141.66
9.3036,28632.1,9.29384,39589,9.29872,11654.9,9.30442,4257.88
9.2971,29833.1,9.28734,41112.8,9.29222,13534.1,9.29791,4391.08
9.29059,30261.7,9.28083,41004.5,9.28571,12074.9,9.2914,4572.78
9.28408,28429.2,9.27432,39664.5,9.2792,13836.4,9.2849,4172.89
9.27758,28986.2,9.26782,40167.5,9.2727,12599.7,9.27839,3578.87
9.27107,29274.3,9.26131,40897.3,9.26619,13779.3,9.27188,6028.15
9.26456,29822.7,9.2548,40002.9,9.25968,12794.1,9.26538,3422.47
9.25805,30375,9.24829,40901.5,9.25317,12712.4,9.25887,4727.03
9.25155,29074.4,9.24179,43154.5,9.24667,12896.1,9.25236,5161.71
9.24504,30142.4,9.23528,39929,9.24016,12845,9.24585,4763.61
9.23853,30588.5,9.22877,40263.1,9.23365,13522.6,9.23935,6611.31
9.23203,30289.5,9.22227,39949.2,9.22715,12489.9,9.23284,5263.03
9.22552,29460.3,9.21576,40379.7,9.22064,13010.6,9.22633,4273.4
9.21901,30046.6,9.20925,40285,9.21413,14277.4,9.21983,5026.03
9.21251,31040.7,9.20275,39759.6,9.20763,12739.7,9.21332,6070.78
9.206,30126.4,9.19624,39807.5,9.20112,11897.9,9.20681,4470.87
9.19949,28709.2,9.18973,40083.1,9.19461,12496,9.20031,3027.16
9.19299,30150.3,9.18323,38965.8,9.18811,15861.5,9.1938,4918.74
